2,"""Estimates of resident population: number, by age group, annual 1993, MFP </SPAN>""</DIV>","""To facilitate planning of health services at local level and provide denominators for epidemiological analyses.""","""Estimates of resident population: number, by age group, annual 1993, MFP""","""001""","""P00001""",NULL,"""Jan-12""","""Mid-year estimates of resident population for the respective calendar years, based on the 2001 Census by age and sex. The estimated resident population of an area includes all people who usually live there, whatever their nationality. Members of UK and non-UK armed forces stationed in the UK are included and UK forces stationed outside the UK are excluded. Students are taken to be resident at their term time address."""
1023,"""Epilepsy review among patients on drug treatment for epilepsy: percent, 18+ years, annual, P </SPAN>""</DIV>","""To help reduce the level of risk to health for NHS patients with epilepsy and ensure high standards of primary health care and treatment delivered to them.The involvement of the patient and/or carer in the management of epilepsy is included to emphasise the importance of a face to face medication review, where clinically appropriate. It is recommended that the following information should be recorded routinely in patients’ notes at each review:· seizure type and frequency, including date of last seizure; · antiepileptic drug therapy and dosage; · any adverse drug reactions arising from antiepileptic drug therapy; · key indicators of the quality care (i.e. topics discussed and plans for future review).""","""Epilepsy review among patients on drug treatment for epilepsy: percent, 18+ years, annual, P""",NULL,"""P01022""","""N/A""","""Links checked Mar 2016""","""Please note, this indicator was last released as part of the Quality Outcomes Framework 2010/11 release and has since been retired. The 2010/11 annual publication and subsequent publications can be accessed via the link in the 'Downloads' section below."""
1024,"""Prevalence: all cancers: percent, all ages, annual, P </SPAN>""</DIV>","""To ascertain the prevalence of cancer cases from General Practice records and help ensure appropriate care and follow-up for NHS patients with a diagnosis of cancer. The principal active management of cancers occurs in the secondary care setting. General practitioners often have a key role in the referral and subsequently in providing a support role and in ensuring that care is appropriately co-ordinated.""","""Prevalence: all cancers: percent, all ages, annual, P""",NULL,"""P01023""","""N/A""","""Links checked Mar 2016""","""As of March 2016, please refer to the data tables published as part of the Quality Outcomes Framework. The annual publications can be accessed via the link in the 'Downloads' section below."""
1025,"""ACE inhibitor and beta blocker therapy for patients with heart failure due to left ventricular dysfunction: percent, all ages, annual, P </SPAN>""</DIV>","""To help reduce the level of risk to health for NHS patients with heart failure due to left ventricular dysfunction (LVD) and ensure high standards of primary health care and treatment delivered to them.""","""ACE inhibitor and beta blocker therapy for patients with heart failure due to left ventricular dysfunction: percent, all ages, annual, P""",NULL,"""P01024""","""N/A""","""Links checked Mar 2016""","""As of March 2016, please refer to the data tables published as part of the Quality Outcomes Framework. The annual publications can be accessed via the link in the 'Downloads' section below."""
1026,"""Kidney function testing in patients with chronic kidney disease: percent, 18+ years, annual, P </SPAN>""</DIV>","""To help reduce the level of risk to health for NHS patients with chronic kidney disease (CKD) and ensure high standards of primary health care and treatment delivered to them. Quantitative measurement of proteinuria will enable appropriate management of patients with CKD. There is good observational evidence linking proteinuria to adverse outcome.""","""Kidney function testing in patients with chronic kidney disease: percent, 18+ years, annual, P""",NULL,"""P01025""","""N/A""","""Links checked Mar 2016""","""Please note, this indicator was last released as part of the Quality Outcomes Framework 2012/13 release and has since been retired. The 2012/13 annual publication and subsequent publications can be accessed via the link in the 'Downloads' section below."""
1027,"""Further assessment of depression severity: percent, 18+ years, annual, P </SPAN>""</DIV>","""To help ensure high standards of primary health care and treatment delivered to NHS patients diagnosed with depression.The rationale for such follow-up measurement is derived from the recognition that depression is often a chronic disease, yet treatment is often episodic and short-lived. If treatment with antidepressants is initiated, then patients should be being followed up regularly for several months. Early cessation of treatment is associated with a greater risk of relapseRecent research into the use of severity measures has shown that patients whose GPs used the measures for follow-up in addition to initial assessment valued having repeated scores to help monitor their progress and assess the effectiveness of treatment.""","""Further assessment of depression severity: percent, 18+ years, annual, P""",NULL,"""P01026""","""N/A""","""Links checked Mar 2016""","""Please note, this indicator was last released as part of the Quality Outcomes Framework 2012/13 release and has since been retired. The 2012/13 annual publication and subsequent publications can be accessed via the link in the 'Downloads' section below."""
1028,"""Prevalence: depression: percent, 18+ years, annual, P </SPAN>""</DIV>","""To ascertain the prevalence of depression from General Practice records and help ensure high standards of primary health care and treatment delivered to NHS patients. Depression affects people in different ways. Symptoms can vary widely from lasting feelings of sadness or losing interest in things previously enjoyed, through to physical symptoms, such as tiredness, aches and pains, difficulty sleeping and loss of appetite.""","""Prevalence: depression: percent, 18+ years, annual, P""",NULL,"""P01027""","""N/A""","""Links checked Mar 2016""","""As of March 2016, please refer to the data tables published as part of the Quality Outcomes Framework. The annual publications can be accessed via the link in the 'Downloads' section below."""
1029,"""Blood glucose levels (64mmol/mol or less) in patients with diabetes mellitus: percent, 17+ years, annual, P </SPAN>""</DIV>","""To help reduce the level of risk to health for NHS patients with diabetes mellitus and ensure high standards of primary health care and treatment delivered to them. HbA1c is a marker of long-term control of diabetes. Better control leads to fewer complications in patients with both insulin dependent and non-insulin dependent diabetes. There is no trial evidence to support the frequency of HbA1c measurement. The relationship between hyperglycaemia and cardiovascular risk is essentially linear, so for those with raised HbA1c levels, better glycaemic control should lead to reduced cardiac risk. The three target levels for HbA1c (59, 64 and 75 mmol/mol) are designed to provide an incentive to improve glycaemic control across the distribution of HbA1c values. The lower level may not be achievable for all patients. Auditing the proportion of patients with an HbA1c measurement 64 mmol/mol or less is designed to provide an incentive to improve glycaemic control across the range of HbA1c values.""","""Blood glucose levels (64mmol/mol or less) in patients with diabetes mellitus: percent, 17+ years, annual, P""",NULL,"""P01028""","""N/A""","""Links checked Mar 2016""","""As of March 2016, please refer to the data tables published as part of the Quality Outcomes Framework. The annual publications can be accessed via the link in the 'Downloads' section below."""
1030,"""Cardiovascular risk assessment in patients with hypertension: percent, 30-74 years, annual, P </SPAN>""</DIV>","""To help reduce the level of risk to health for NHS patients with hypertension and ensure high standards of primary health care and treatment delivered to them. Cardiovascular disease (CVD) is the commonest cause of death in the UK, and importantly for patients, the major cause of premature death (before 65). Moreover, of greater significance for the NHS, CVD is now the commonest cause of disability (through stroke and heart failure particularly) and hospital admission. This results in CVD being the major cost driver for health utilisation and remains the end point disease for many other chronic disorders,especially diabetes and renal disease. To deliver primary prevention of CVD requires that patients at risk are identified before disease has become established and that requires screening.""","""Cardiovascular risk assessment in patients with hypertension: percent, 30-74 years, annual, P""",NULL,"""P01029""","""N/A""","""Links checked Mar 2016""","""Please note, this indicator was last released as part of the Quality Outcomes Framework 2012/13 release and has since been retired. The 2012/13 annual publication and subsequent publications can be accessed via the link in the 'Downloads' section below."""
1031,"""Lifestyle advice for patients with hypertension: percent, all ages, annual, P </SPAN>""</DIV>","""To help reduce the level of risk to health for NHS patients with hypertension and ensure high standards of primary health care and treatment delivered to them. Cardiovascular disease (CVD) is the commonest cause of death in the UK, and importantly for patients, the major cause of premature death (before 65). Moreover, of greater significance for the NHS, CVD is now the commonest cause of disability (through stroke and heart failure particularly) and hospital admission. This results in CVD being the major cost driver for health utilisation and remains the end point disease for many other chronic disorders, especially diabetes and renal disease.There is considerable evidence to support the positive impact of increasing physical activity, smoking cessation, reducing unsafe alcohol consumption, and improving diet on cardiovascular health. Patients with hypertension are at increased risk of developing CVD and this risk can be reduced, not only by treating their hypertension, but by also reducing lifestyle risks.""","""Lifestyle advice for patients with hypertension: percent, all ages, annual, P""",NULL,"""P01030""","""N/A""","""Links checked Mar 2016""","""Please note, this indicator was last released as part of the Quality Outcomes Framework 2013/14 release and has since been retired. The 2013/14 annual publication and subsequent publications can be accessed via the link in the 'Downloads' section below."""
1032,"""LBOI Indicator 13.5 - Proportion of cancer patients waiting more than one month between diagnosis (decision to treat) and treatment by Primary Care Trust) </SPAN>""</DIV>","""Cancer is a term used to describe a group of diseases that affect different parts of the body. Other terms used are neoplastic disease or malignancy. Cancer accounts for nearly 30% of all deaths among men in England every year and nearly 25% of deaths among women every year. An audit in 1998 found that waiting times for diagnosis and treatment of cancer were long; the National Cancer Patient Survey in 2000 demonstrated that the proportion of patients reporting deterioration in their condition was closely correlated with the length of wait. To tackle this, the NHS Cancer Plan1 includes a series of targets to reduce the waiting times for different cancers, which have been outlined in successive Priorities and Planning Frameworks2-4, culminating in the target that by December 2005 there should be a maximum one month (31 day) wait from diagnosis to first treatment for all cancers. Where patients wait longer this should be because of the needs of the diagnostic process or their personal choice, not because of inbuilt delays in the system of care.""","""LBOI Indicator 13.5 - Proportion of cancer patients waiting more than one month between diagnosis (decision to treat) and treatment by Primary Care Trust)""",NULL,"""P01031""","""Discontinued""","""Oct-11""","""The number of patients waiting more than 31 days for their first definitive treatment for cancer from the date of decision to treat (as a proxy for diagnosis) divided by the number of patients receiving their first definitive treatment for a new cancer, expressed as a percentage."""
1033,"""LBOI Indicator 13.10 - Age standardised mortality rate (direct standardised mortality rate per 100,000 population) from cancer for those aged under 75 </SPAN>""</DIV>","""PLEASE NOTE – This indicator is based on an existing Compendium indicator. As of December 2013 this LBOI indicator is no longer being updated separately, and users are directed instead to indicator P00376, which contains this data. You can view this indicator by typing the P code into the search box, or by using the link in the download section. Cancer is a term used to describe a group of diseases that affect different parts of the body. Other terms used are neoplastic disease or malignancy. This indicator can be used to monitor trends in cancer mortality. Cancer accounts for nearly 30% of all deaths among men and in England every year and nearly 25% of deaths among women every year. The directly age-standardised mortality rate from all cancers for persons aged under 75 is a target indicator in the Saving Lives: Our Healthier Nation public health strategy. The target aims for a 20% reduction by the year 2010 from the baseline rate in 1995-97. The Priorities and Planning Framework for the NHS took this target a stage further, aiming for a reduction in inequalities in cancer mortality by 2005. In the Framework for 2005-2008 it remained a target, specifically to reduce mortality rates by 2010:“from cancer by at least 20% in people under 75, with a reduction in the inequalities gap of at least 6% between the fifth of areas with the worst health and deprivation indicators and the population as a whole.”""","""LBOI Indicator 13.10 - Age standardised mortality rate (direct standardised mortality rate per 100,000 population) from cancer for those aged under 75""",NULL,"""P01032""","""See file below""","""See file below""","""Age standardised mortality rate (direct standardised mortality rate per 100,000 population) from cancer for those aged under 75.Comparison of crude mortality rates between areas which may have different age structures would be inappropriate, because the age structure of the population can affect the number of deaths and thereby the crude death rate. To overcome this problem, the common approach is to adjust or standardise the mortality rates to take account of differences between the age structure of the populations.The directly age standardised mortality rate is the rate of death that would occur in a standard population (in this case the European Standard Population) if that population were to experience the age-specific rates of the subject population (in this case individual local authority populations). The same standard population is used for males, females and persons. This means that rates can be compared across gender but also that rates for persons are standardised for age only and not for sex. The directly standardised rates for a two-year period have been calculated as the simple average of the individual annual directly standardised rates."""
1034,"""LBOI Indicator 13.1 - Proportion of women aged 53-64 who have successfully screened for breast cancer </SPAN>""</DIV>","""This indicator can be used to monitor inequalities in access to breast screening among women aged 53-64. People most at risk of ill health tend to experience the least satisfactory access to the full range of preventive services, including cancer screening programmes. Differences in access are most noticeable amongst socioeconomic groups, although it is likely that additional inequalities are experienced, for example between ethnic groups. The International Agency for Research on Cancer (IARC) of the World Health Organisation (WHO) evaluated the evidence on breast cancer screening in March 2002. IARC concluded that trials have provided sufficient evidence for the efficacy of mammography screening of women between 50 and 69 years, and that the reduction in mortality from breast cancer among women who chose to participate in screening programmes was estimated to be about 35%. One-point-three million women in England were screened in 2002/03, and over 8,500 cancers were detected, of which over 40% were small cancers which could not have been detected by hand. Total breast cancer mortality in England &amp; Wales fell by over 21% between 1990 and 1998. A third of this fall is attributed to breast screening.""","""LBOI Indicator 13.1 - Proportion of women aged 53-64 who have successfully screened for breast cancer""",NULL,"""P01033""","""TBC""","""Sep-15""","""This indicator measures the coverage of the screening programme. For the years of data available, this is the proportion of women aged between 53 and 64 who are resident (excluding those ineligible e.g. those who have had a bilateral mastectomy) who have had a test with a recorded result at least once in the previous 3 years."""
1035,"""LBOI Indicator 13.11 - Age standardised mortality rate (direct standardised mortality rate per 100,000 popualtion) from lung cancer for those aged under 75 </SPAN>""</DIV>","""PLEASE NOTE – This indicator is based on an existing Compendium indicator. As of December 2013 this LBOI indicator is no longer being updated separately, and users are directed instead to indicator P00510, which contains this data. You can view this indicator by typing the P code into the search box, or by using the link in the download section. Cancer is a term used to describe a group of diseases that affect different parts of the body. Other terms used are neoplastic disease or malignancy. Lung cancer accounts for 7% of all deaths among men and in England every year and 4% of deaths among women every year. This amounts to 24% of all cancer deaths among men in England and 18% of all cancer deaths among women in England.This indicator can be used to monitor trends in lung cancer mortality. The directly age-standardised mortality rate from all cancers for persons aged under 75 was a target indicator in the Saving Lives: Our Healthier Nation1 public health strategy. The target aimed for a 20% reduction by the year 2010 from the baseline rate in 1995-97. The Priorities and Planning Framework for the NHS took this target a stage further, aiming for a reduction in inequalities in cancer mortality by 2005. In the Framework for 2005-2008 this remained a target, specifically to reduce mortality rates by 2010:“from cancer by at least 20% in people under 75, with a reduction in the inequalities gap of at least 6% between the fifth of areas with the worst health and deprivation indicatorsand the population as a whole.” Mortality from lung cancer is not distributed evenly across different strata of society. &nbsp;In the early 1990s, deaths from lung cancer among men were nearly five times higher among unskilled workers than among professional groups.""","""LBOI Indicator 13.11 - Age standardised mortality rate (direct standardised mortality rate per 100,000 popualtion) from lung cancer for those aged under 75""",NULL,"""P01034""","""See file below""","""See file below""","""Age standardised mortality rate (direct standardised mortality rate per 100,000 population) from lung cancer for those aged under 75.Comparison of crude mortality rates between areas which may have different age structures would be inappropriate, because the age structure of the population can affect the number of deaths and thereby the crude death rate. To overcome this problem, the common approach is to adjust or standardise the mortality rates to take account of differences between the age structure of the populations.The directly age standardised mortality rate is the rate of death that would occur in a standard population (in this case the European Standard Population) if that population were to experience the age-specific rates of the subject population (in this case individual local authority populations). The same standard population is used for males, females and persons. This means that rates can be compared across gender but also that rates for persons are standardised for age only and not for sex. The directly standardised rates for a two-year period have been calculated as the simple average of the individual annual directly standardised rates."""
1036,"""LBOI Indicator 13.15 - The percentage of the population on practice registers with diabetes </SPAN>""</DIV>","""Diabetes is a serious disease with serious consequences. It is the 5th leading cause of death globally and accounts for about 10% of NHS costs. The burden falls disproportionately on elderly and ethnic populations. We use the indicator in this context as a proxy for healthcare need and demand (a high prevalence of diabetes can indicate a less healthy population with higher service utilisation). Diabetes can cause blindness, amputation, neuropathy, renal disease, heart disease and other complications. It is both treatable and preventable. Important modifiable risk factors are obesity, diet and lack of physical activity.""","""LBOI Indicator 13.15 - The percentage of the population on practice registers with diabetes""",NULL,"""P01035""","""Discontinued""","""Sep-12""",NULL
1037,"""LBOI Indicator 8.7 - Emergency admissions rate for asthma and diabetes per 100,000 population (age and sex standardised) </SPAN>""</DIV>","""The Department of Health Public Service Agreement targets include the following target on long term conditions: to improve health outcomes for people with long term conditions by offering a personalised care plan for vulnerable people most at risk; and reduce emergency bed days by 5% by 2008, through improved care in primary care and community settings for people with long term conditions. Approximately one in three people in the UK has a long-term medical condition. Amongst people over the age of 75, two thirds have a long term medical condition, and 34% have more than one medical condition. This indicator reflects the level of potentially avoidable hospitalisation for asthma and diabetes, which should, in most instances, be largely managed in primary care. These conditions are representative of all chronic care management.""","""LBOI Indicator 8.7 - Emergency admissions rate for asthma and diabetes per 100,000 population (age and sex standardised)""",NULL,"""P01036""","""TBC""","""Jan-14""","""The directly standardised rate of emergency admission to hospital for asthma and diabetes per 100,000 GP relevant population (age and sex standardised)."""
1040,"""LBOI Indicator 13.9 - Early deaths from all circulatory diseases (directly age-standardised persons under 75 years) </SPAN>""</DIV>","""PLEASE NOTE – This indicator is based on an existing Compendium indicator. As of December 2013 this LBOI indicator is no longer being updated separately, and users are directed instead to indicator P00395, which contains this data. You can view this indicator by typing the P code into the search box, or by using the link in the download section. Circulatory diseases, also called cardiovascular diseases, include atherosis (‘furring’ and other complications) of the arteries supplying the heart (coronary heart disease (CHD)), the brain (stroke), the legs (peripheral vascular disease), and the aorta, the main artery of the body (aortic aneurysm), as well as a wide range of less common diseases. This indicator can be used to monitor trends in circulatory disease mortality. Circulatory disease accounts for nearly 40% of all deaths among men and women in England every year. The directly age-standardised mortality rate from all circulatory diseases for persons aged under 75 was a target indicator in the Saving Lives: Our Healthier Nation public health strategy. The target aimed for a 40% reduction by the year 2010 from the baseline rate in 1995-97. The Priorities and Planning Framework2 for the NHS took this target a stage further, aiming for a reduction in inequalities in coronary heart disease mortality (one part of circulatory disease mortality) by 2005. In the Department of Health Public Service Agreement for 2005-2008 this remained a target, specifically to reduce mortality rates by 2010:“from heart disease and stroke and related diseases by at least 40% in people under 75, with a 40% reduction in the inequalities gap between the fifth of areas with the worst health and deprivation indicators and the population as a whole.”""","""LBOI Indicator 13.9 - Early deaths from all circulatory diseases (directly age-standardised persons under 75 years)""",NULL,"""P01039""","""See file below""","""See file below""","""Mortality from all circulatory diseases, directly age-standardised rate, persons, under 75 years, per 100,000 European Standard population.Comparison of crude mortality rates between areas which may have different age structures would be inappropriate, because the age structure of the population can affect the number of deaths and thereby the crude death rate. To overcome this problem, the common approach is to adjust or standardise the mortality rates to take account of differences between the age structures of the populations.The directly age standardised mortality rate is the rate of death that would occur in a standard population (in this case the European Standard Population) if that population were to experience the age-specific rates of the subject population (in this case individual local authority populations). The same standard population is used for males, females and persons. This means that rates can be compared across gender but also that rates for persons are standardised for age only and not for sex."""
1041,"""LBOI Indicator 13.16 - Rate for Hospital Episodes of revascularisation in those aged 65 + </SPAN>""</DIV>","""Circulatory disease accounts for nearly 40% of all deaths among men and women in England every year and coronary heart disease (CHD) is one of the biggest killers. Many people are living with CHD: more than 1.4 million suffer with angina and 300,000 have heart attacks every year. &nbsp;The effects of heart disease are not evenly distributed across different strata of society. The National Service Framework for Coronary Heart Disease states that there is good evidence that many people with atheromatous plaques and narrowed coronary arteries can have their symptoms relieved and /or their risks of dying reduced by restoring blood flow through blocked coronary arteries – revascularisation. In 1996 waiting times for procedures were more than 2 years in some places and a series of targets within priorities and planning frameworks were introduced to reduce this wait. The Department of Health’s National Service Framework for Coronary Heart Disease states that “NHS Trusts should put in place hospital-wide systems of care so that patients with suspected or confirmed coronary heart disease receive timely and appropriate investigation and treatment to relieve their symptoms and reduce their risk of subsequent coronary events”. &nbsp;The appropriate investigation and intervention pathway is described as: • Angiography for those with evidence of continuing extensive ischaemia and/or angina that persists despite optimal therapy and lifestyle advice; • Quantitative assessment of urgency/risk/priority using a published stratification system for patients accepting an offer of revascularisation to inform the judgement about the balance of risks and benefits and to help determine each patient’s relative priority for treatment; • Revascularisation – either a coronary artery bypass graft (CABG) or a Percutaneous transluminal coronary angioplasty (PTCA) with or without stenting; • Effective secondary prevention and rehabilitation.""","""LBOI Indicator 13.16 - Rate for Hospital Episodes of revascularisation in those aged 65 +""",NULL,"""P01040""","""TBC""","""Jan-14""","""Directly standardised rate of hospital episodes for revascularisation per 100,000 population aged &gt; 65."""
1042,"""LBOI Indicator 13.17 - Hospital Episode rates for Angiography </SPAN>""</DIV>","""Circulatory disease accounts for nearly 40% of all deaths among men and women in England every year and coronary heart disease (CHD) is one of the biggest killers. Many people are living with CHD: more than 1.4 million suffer with angina and 300,000 have heart attacks every year. &nbsp;The effects of heart disease are not evenly distributed across different strata of society. The National Service Framework for Coronary Heart Disease states that there is good evidence that many people with atheromatous plaques and narrowed coronary arteries can have their symptoms relieved and / or their risks of dying reduced by restoring blood flow through blocked coronary arteries – revascularisation. To determine the need for any such procedure, the framework suggests that an angiography takes place. Since the hearts arteries are not visible on x-ray, a special dye is injected into them through a catheter so the extent of any narrowing can be assessed and a future course of action decided (the angiography procedure). The Department of Health’s National Service Framework for Coronary Heart Disease states that “NHS Trusts should put in place hospital-wide systems of care so that patients with suspected or confirmed coronary heart disease receive timely and appropriate investigation and treatment to relieve their symptoms and reduce their risk of subsequent coronary events”. The appropriate investigation and intervention pathway is described as: • Angiography for those with evidence of continuing extensive ischaemia and /or angina that persists despite optimal therapy and lifestyle advice; • Quantitative assessment of urgency/risk/priority using a published stratification system for patients accepting an offer of revascularisation to inform the judgement about the balance of risks and benefits and to help determine each patient’s relative priority for treatment; • Revascularisation – either a coronary artery bypass graft (CABG) or a percutaneous transluminal coronary angioplasty (PTCA) with or without stenting; • Effective secondary prevention and rehabilitation.""","""LBOI Indicator 13.17 - Hospital Episode rates for Angiography""",NULL,"""P01041""","""TBC""","""Jan-14""","""Directly standardised rate of hospital episodes for angiography per 100,000 population."""
1043,"""LBOI Indicator 12.8 - Rate of admission for stroke in the elderly </SPAN>""</DIV>","""Stroke is the third biggest cause of death in the UK and the largest single cause of severe disability. Stroke has a devastating and lasting impact on the lives of people and their families. Individuals often live with the effects for the rest of their lives. A third of people who have a stroke are left with long-term disability. Each year more than 110,000 people in England will suffer from a stroke which costs the NHS over £2.8 billion and £7 billion to the economy overall. Outcomes in the UK compare poorly internationally, despite services being among the most expensive, with unnecessarily long lengths of stay and high levels of avoidable disability and mortality. The Department of Health recognised the importance of developing better stroke services by including specific milestones, targets and actions in the National Service Framework (NSF) for Older People launched in March 2001. Following on from this, the Department of Health has developed a new strategy for stroke services in England. Among the aims are to improve public and professional awareness of the risk factors and symptoms of a stroke, and what action to take. Lack of awareness of stroke is a significant problem. People do not know what a stroke is, what the symptoms are, or that it is a treatable disease that warrants the same response as a heart attack. Nor do they know what their own risk of having a stroke is, how too reduce that risk, or that stroke is largely preventable. It is known that fast response to stroke reduces the risk of death and disability. However, this cannot be delivered without recognition of the symptoms of stroke and without responsive systems. To initiate an emergency response to a suspected stroke, it is crucial that staff who have contact with the public are able to recognise the symptoms of stroke or transient ischaemic attack (TIA) even when they cannot see the individual, and that they all share a common understanding of the importance of dealing with stroke as rapidly as possible.""","""LBOI Indicator 12.8 - Rate of admission for stroke in the elderly""",NULL,"""P01042""","""TBC""","""Jan-14""","""Directly standardised rate of hospital admissions for stroke in the elderly per 100,000 population aged 65 and over."""
1044,"""LBOI Indicator 11.8 - Percentage of children with active dental decay </SPAN>""</DIV>","""Dental caries (tooth decay) and periodontal (gum) disease are the most common dental pathologies in the UK. Tooth decay has become less common over the past two decades, but is still a significant health and social problem. It results in destruction of the crowns of teeth and frequently leads to pain and infection. Gum disease can begin as inflammation (gingivitis) during childhood. However, it may have developed by middle-age leading to severe damage to segments of bone supporting teeth. Dental disease is more common in deprived, compared with affluent, communities.""","""LBOI Indicator 11.8 - Percentage of children with active dental decay""",NULL,"""P01043""","""TBC""","""Sep-14""","""The percentage of children in the whole age-group (aged 5 years) with active dental decay, i.e. the proportion of children requiring treatment. For 2004/05 this data is for 11 year olds."""
1045,"""LBOI Indicator 13.2 - Tuberculosis cases (rate per 100,000 population) </SPAN>""</DIV>","""During the 1960s and 1970s, tuberculosis (TB) in England came largely under control after centuries of being a major killer. This level of control was lost from the early 1990s onwards when TB re-emerged in this country as a public health problem. Cases began to rise mainly as a result of increased migration of people from areas of the world where TB is more prevalent than it is in England. Ageing of the established population and TB in people with HIV infection made small but important contributions. There is an increasing proportion of TB cases in ethnic minority groups. People from the Indian Subcontinent and Sub Saharan Africa have very high rates of TB. These rates are highest in the few years after they first come to England, but the risk of their developing TB remains higher than average throughout their lives, and extends to their children born in England. Other high risk groups include the homeless and those with HIV infection. The national vaccination programme changed in September 2005 from routine immunisation of schoolchildren without natural immunity to: • All infants (aged 0 to 12 months) living in areas where the incidence of TB is 40 per 100,000 or greater; • All infants (aged 0 to 12 months) with a parent or grandparent who was born in a country where the incidence of TB is 40 per 100,000 or greater.""","""LBOI Indicator 13.2 - Tuberculosis cases (rate per 100,000 population)""",NULL,"""P01044""","""TBC""","""Dec-13""","""The number of cases of TB infection in residents of a PCT divided by the PCT resident population, multiplied by 100,000 to produce a crude rate per 100,000 people in the population. This is presented as a ‘rate band’. Prior to 2005, rates bands were: &lt;20, 20-39 and 40+ per 100,000. From 2005 onwards, rates bands are: &lt;10, 10-19, 20-29, 30-39, 40-49, 50+."""
1046,"""LBOI Indicator 10.4 - Number of Claimants / beneficiaries of incapacity benefit / severe disability allowance with mental or behavioural problems per 1000 working age population </SPAN>""</DIV>","""This indicator is a proxy measure of levels of severe mental illness in the community and a direct measure of socio-economic disadvantage in those ‘not in work’ because of mental illness. Severe mental illness severely restricts the capacity to fully participate in society and in particular the employment market. Unemployment rates are high amongst people with severe mental illness. In the UK, unemployment rates of 60-100% have been reported. These high rates not only reflect the disability caused by severe mental illness, but also reflect discrimination (unemployment rates are higher than in other disabled groups) and the low priority given to employment by psychiatric services. People with long-term psychiatric disabilities are even less likely to be in employment than those with long term physical disabilities. Despite high unemployment rates amongst the severely mentally ill, surveys have consistently shown that most want to work. These low rates of employment should be considered against the facts that at least 30-40% of people who are significantly disabled by enduring mental illness are capable of holding down a job. More than 900,000 adults in England claim sickness &amp; disability benefits for mental health conditions. This group is now larger than the total number of unemployed people claiming Jobseeker’s allowance in England. Increasing the proportion of socially excluded adults in settled accommodation and employment, education or training is currently a priority action, as set out in the PSA Delivery Agreement 16 in the HM Treasury Group Strategic Objectives 2008–2011.""","""LBOI Indicator 10.4 - Number of Claimants / beneficiaries of incapacity benefit / severe disability allowance with mental or behavioural problems per 1000 working age population""",NULL,"""P01045""","""Discontinued""","""Oct-11""","""Rate of claimants / beneficiaries of incapacity benefit / severe disablement allowance with mental or behavioural disorders, per 1,000 working age population, for all people, for the years 2005 to 2007."""
1047,"""LBOI Indicator 10.2 - Age standardised Hospital Episode rates for Schizophrenia </SPAN>""</DIV>","""According to the Government’s Saving Lives, Our Healthier Nation mental health problems “are a major cause of ill-health, disability and mortality”. People with mental health problems, and particularly schizophrenia, are at increased risk of premature death due to physical heath problems. Someone with schizophrenia has an expected life expectancy that is 10 years less than someone without a mental health problem. Specifically, people with severe mental health problems, including schizophrenia, have higher risks of cardiovascular disease and deaths from infectious diseases, endocrine, circulatory, respiratory, digestive and genitor-urinary system disorders. It has been reported that deaths from smoking-related diseases are twice as high among people with schizophrenia. The prevalence of psychotic disorders such as schizophrenia is relatively rare, and affect around one in 200 adults each year. However, as with other mental health problems, the prevalence of such disorders are associated with increased social inequalities and hence health inequalities. For example, those with a psychotic disorder, including schizophrenia are more likely to be unemployed and receiving state benefits than those without a psychotic disorder. Further, people from a black and minority ethnic group are more likely to be diagnosed with schizophrenia, be detained and treated compulsory under the Mental Health Act (1983) and be over-prescribed psychotropic medication. Prevalence of psychotic disorders is also thought to be at least 15 times higher amongst prison populations. The Government’s target on mental health uses suicide figures as a proxy indicator to monitor improvement in mental health across the nation. However, this target is difficult to monitor at a local level due to the small number of suicides and undetermined deaths and the associated issues around disclosure and sharing of small numbers. Given the increased health problems and mortality rates amongst those with schizophrenia, more focused monitoring of numbers is required.""","""LBOI Indicator 10.2 - Age standardised Hospital Episode rates for Schizophrenia""",NULL,"""P01046""","""TBC""","""Jan-14""","""Number of hospital episodes for schizophrenia, per 100,000 of the population, 15 to 74 years, standardised by age. It is important to note that the definition used for measuring schizophrenia in this instance includes “schizophrenic-like psychotic disorders” and “schizo-affective disorders” . These definitions are provisional and under review."""
