"PHEC_result_ID","PHEC_result_extras_ID","result_extras_id","result_extras_key","result_extras_package_id","result_extras_revision_id","result_extras_revision_timestamp","result_extras_state","result_extras_value"
"600","2164","abd95794-9f1d-4ff5-80cb-577eb16d6182","coverage_start_date","e119e47d-3a0e-4534-b680-6be1740da4ab","0f33cdc2-0a30-4e2d-85f4-50e8e0e5635c","2015-03-02T16:28:37.052728","active",""
"600","2165","6bff4071-2ad2-4392-ad8b-96a418832928","origin","e119e47d-3a0e-4534-b680-6be1740da4ab","12cb3cee-9163-4563-bbd1-635072d7ae08","2015-03-24T16:04:32.289861","active","http://systems.hscic.gov.uk/data/ods/datadownloads/quartamend"
"601","2166","1b4a1839-fe42-4c52-b0fc-3b2e070ca37d","coverage_end_date","b9efecf9-2ef2-4245-b860-fc49af7eec02","ae714d3a-6ddf-45bc-9b91-8b172bf99213","2015-03-02T16:28:35.174958","active",""
"601","2167","d9ad55a9-a378-4613-ad15-1a1adf69ec37","coverage_start_date","b9efecf9-2ef2-4245-b860-fc49af7eec02","ae714d3a-6ddf-45bc-9b91-8b172bf99213","2015-03-02T16:28:35.174958","active",""
"601","2168","c4c62378-a69f-40ca-b2f7-2bdc0ce3156b","origin","b9efecf9-2ef2-4245-b860-fc49af7eec02","04f6b497-5ec1-4a70-a31b-e8a1e152c3a2","2015-03-24T16:02:28.212918","active","http://systems.hscic.gov.uk/data/ods/datadownloads/quartamend"
"602","2169","a80bb4f8-a7e0-49bc-8569-bf772d950470","coverage_end_date","85026509-bbc3-4d0a-bc5d-3f5bd85dd2f2","d5fc4ab4-b7be-4e7a-a0d8-1fce2a39126a","2015-03-02T16:28:33.268239","active",""
"602","2170","17e18057-68a4-492e-b9eb-bd2d89aafe30","coverage_start_date","85026509-bbc3-4d0a-bc5d-3f5bd85dd2f2","d5fc4ab4-b7be-4e7a-a0d8-1fce2a39126a","2015-03-02T16:28:33.268239","active",""
"602","2171","aebceec4-1a2a-4f1c-bed9-8dfc9b5bc1f4","origin","85026509-bbc3-4d0a-bc5d-3f5bd85dd2f2","a916865d-62b3-42ca-b4ba-6f9ab25f6ac6","2015-03-24T16:00:24.201879","active","http://systems.hscic.gov.uk/data/ods/datadownloads/quartamend"
"603","2172","4e713869-afbf-4512-9d65-9ea13d79ded5","coverage_end_date","03f31278-37ae-41dc-aa3a-2f755b50add6","e623d692-abba-4647-86a8-3d6b88dce82e","2015-03-24T15:58:20.219281","active",""
"603","2173","0b697c12-9d3e-4621-b34f-24a752a00202","coverage_start_date","03f31278-37ae-41dc-aa3a-2f755b50add6","e623d692-abba-4647-86a8-3d6b88dce82e","2015-03-24T15:58:20.219281","active",""
"603","2174","6f93943c-1b1b-45c2-a98e-71201a248b40","origin","03f31278-37ae-41dc-aa3a-2f755b50add6","e623d692-abba-4647-86a8-3d6b88dce82e","2015-03-24T15:58:20.219281","active","http://systems.hscic.gov.uk/data/ods/datadownloads/quartamend"
"604","2175","67074fca-22e5-43e3-9294-d7c0941bd660","coverage_end_date","b2ddeb3b-8de9-4ea1-9939-137fa8e29e3f","8b1997c7-ee62-48ba-82f5-c0f08e9021f0","2015-03-09T10:52:21.863174","active","2012-03-31"
"604","2176","d8764e94-f9e8-4e61-b7f8-c40604575f12","coverage_start_date","b2ddeb3b-8de9-4ea1-9939-137fa8e29e3f","8b1997c7-ee62-48ba-82f5-c0f08e9021f0","2015-03-09T10:52:21.863174","active","2010-04-01"
"604","2177","264172ed-1af2-4690-bdc6-1580059a0265","origin","b2ddeb3b-8de9-4ea1-9939-137fa8e29e3f","94790914-2579-4327-8a21-50b3465b2491","2016-01-27T17:16:42.246971","active","https://www.england.nhs.uk/statistics/statistical-work-areas/vte/q2-2010-11-to-q4-2011-12/"
"605","2178","cae7792b-a7eb-4c08-b4b8-5ddf70ffe88a","coverage_end_date","a09f48f4-122c-4f43-b05f-849cbdd26fe2","bdf13717-69d1-4e5b-a975-eb415a905cc0","2015-03-09T10:51:37.648847","active","2013-03-31"
"605","2179","bdca7076-8557-456d-b0af-3e2acf43f425","coverage_start_date","a09f48f4-122c-4f43-b05f-849cbdd26fe2","bdf13717-69d1-4e5b-a975-eb415a905cc0","2015-03-09T10:51:37.648847","active","2012-04-01"
"605","2180","113b1fa1-92d1-4d3b-ab34-a1dbcb547464","origin","a09f48f4-122c-4f43-b05f-849cbdd26fe2","cfb63efa-37a0-4d72-8305-a21bbba29a41","2015-03-24T15:53:37.071214","active","//www.england.nhs.uk/statistics/statistical-work-areas/vte/vte-risk-assessment-2012-13/"
"606","2181","7d8c537e-c35c-4bcd-8f5e-cb9d1c2c7c53","coverage_end_date","a66e9f94-a85c-4c08-a859-4a50e4485407","09e7e36f-57be-4c8a-8af4-fcb55425674f","2015-03-04T10:41:15.660888","active","2011-04-30"
"606","2182","2da00010-f3c3-40a3-9e63-827801579753","coverage_start_date","a66e9f94-a85c-4c08-a859-4a50e4485407","09e7e36f-57be-4c8a-8af4-fcb55425674f","2015-03-04T10:41:15.660888","active","2011-04-01"
"606","2183","1c211f7d-b532-4b1b-b806-25f451132124","frequency","a66e9f94-a85c-4c08-a859-4a50e4485407","09e7e36f-57be-4c8a-8af4-fcb55425674f","2015-03-04T10:41:15.660888","active","Monthly"
"606","2184","7fe70ab9-29a9-4e66-8ece-ee0ba795526e","origin","a66e9f94-a85c-4c08-a859-4a50e4485407","8b5dcfb0-863a-42c4-ada9-93725ecb18f4","2015-03-24T15:53:24.701257","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"607","2185","487199fe-d1be-44cf-82af-c94c4cfcd1a0","coverage_end_date","5cb31dfb-1fe6-43e4-9799-8224bae3bc1a","31476979-6602-4e00-8cb8-ddfa68199a15","2015-03-04T10:40:44.457289","active","2011-05-31"
"607","2186","268070b0-8262-4577-b924-99b78e604c98","coverage_start_date","5cb31dfb-1fe6-43e4-9799-8224bae3bc1a","31476979-6602-4e00-8cb8-ddfa68199a15","2015-03-04T10:40:44.457289","active","2011-05-01"
"607","2187","64223780-dae1-4bf4-91f3-b878c96b4734","frequency","5cb31dfb-1fe6-43e4-9799-8224bae3bc1a","31476979-6602-4e00-8cb8-ddfa68199a15","2015-03-04T10:40:44.457289","active","Monthly"
"607","2188","99b100ba-885c-4979-9955-fecd9eb60b38","origin","5cb31dfb-1fe6-43e4-9799-8224bae3bc1a","db7bbb4b-b2a2-4c1e-ac0e-f40e86337d26","2015-03-24T15:53:22.967807","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"608","2189","71c95435-b659-4a73-b5c4-3df1d4e0f8b9","coverage_end_date","589a812f-5161-44ab-8cfe-0dfafea5a9f3","eb90fcdd-ebc2-47de-bf23-16de4080e5ba","2015-03-04T10:40:12.747903","active","2011-06-30"
"608","2190","1571f652-abc4-4ff3-a1d9-fe6171dfb192","coverage_start_date","589a812f-5161-44ab-8cfe-0dfafea5a9f3","eb90fcdd-ebc2-47de-bf23-16de4080e5ba","2015-03-04T10:40:12.747903","active","2011-06-01"
"608","2191","af1823ff-ebf8-49a5-a489-1436c1d25653","frequency","589a812f-5161-44ab-8cfe-0dfafea5a9f3","eb90fcdd-ebc2-47de-bf23-16de4080e5ba","2015-03-04T10:40:12.747903","active","Monthly"
"608","2192","5303124f-70e7-45cc-bd50-43fc989555f2","origin","589a812f-5161-44ab-8cfe-0dfafea5a9f3","d86d3f7d-afb0-4328-a0b3-8ebb8f80d9b5","2015-03-24T15:53:21.283234","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"609","2193","889021a1-3401-4111-b680-f057f5ed2704","coverage_end_date","11267a25-2b61-4e72-b8dd-579d97973fbb","4abd9546-3d53-48bc-8fd1-505ea8be8ec5","2015-03-04T10:39:41.053507","active","2011-07-31"
"609","2194","9557f053-0083-4112-86fe-6e61143db254","coverage_start_date","11267a25-2b61-4e72-b8dd-579d97973fbb","4abd9546-3d53-48bc-8fd1-505ea8be8ec5","2015-03-04T10:39:41.053507","active","2011-07-01"
"609","2195","80cf41a0-bb25-416b-afaa-35824601a7d4","frequency","11267a25-2b61-4e72-b8dd-579d97973fbb","4abd9546-3d53-48bc-8fd1-505ea8be8ec5","2015-03-04T10:39:41.053507","active","Monthly"
"609","2196","39d8e269-cff0-405f-85eb-b78122c94252","origin","11267a25-2b61-4e72-b8dd-579d97973fbb","be2d6a2c-9468-4128-b40f-8e484d7a67a7","2015-03-24T15:53:19.528288","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"610","2197","9b162db9-92ed-4cb5-a161-56d1ac281d5a","coverage_end_date","a15ae29e-060f-4cd0-876a-a477be64b4d3","4dd2e620-8972-42d7-8714-50d7a268f0ab","2015-03-04T10:39:09.780071","active","2011-08-31"
"610","2198","3c490d71-7c86-48af-b785-b06856c36ae9","coverage_start_date","a15ae29e-060f-4cd0-876a-a477be64b4d3","4dd2e620-8972-42d7-8714-50d7a268f0ab","2015-03-04T10:39:09.780071","active","2011-08-01"
"610","2199","35494d74-a8c3-44ff-ac79-2da82530afc4","frequency","a15ae29e-060f-4cd0-876a-a477be64b4d3","4dd2e620-8972-42d7-8714-50d7a268f0ab","2015-03-04T10:39:09.780071","active","Monthly"
"610","2200","b83a2006-927b-4141-876b-fefe50f54ea1","origin","a15ae29e-060f-4cd0-876a-a477be64b4d3","ba94a967-3de9-4f98-943b-b8c558669917","2015-03-24T15:53:17.811114","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"611","2201","d2d5a29a-8865-4afc-9940-537b4611b9d9","coverage_end_date","57a788b1-780c-4cc8-8440-650af67c02de","b56c7303-1204-4233-b881-f05294678aec","2015-03-04T10:38:37.897316","active","2011-09-30"
"611","2202","316acee6-c50d-4343-95f7-79e536a5e526","coverage_start_date","57a788b1-780c-4cc8-8440-650af67c02de","b56c7303-1204-4233-b881-f05294678aec","2015-03-04T10:38:37.897316","active","2011-09-01"
"611","2203","fdee0ee9-af8d-4cc1-82ee-025878c0785d","frequency","57a788b1-780c-4cc8-8440-650af67c02de","b56c7303-1204-4233-b881-f05294678aec","2015-03-04T10:38:37.897316","active","Monthly"
"611","2204","ce3744a4-135b-4db1-a212-adbc613d8a77","origin","57a788b1-780c-4cc8-8440-650af67c02de","1a5719c0-1e84-46a6-8642-f0162662fe72","2015-03-24T15:53:16.129685","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"612","2205","965cf15b-6c13-4e4d-a65b-031791734a92","coverage_end_date","930baea8-84d8-4d18-8d1f-fd3fcf671773","6e025792-3405-49d6-a8d8-13ba4c8f4c5c","2015-03-04T10:38:06.727810","active","2011-10-31"
"612","2206","ecc54ea9-445f-40d9-86fd-53a52269a5c3","coverage_start_date","930baea8-84d8-4d18-8d1f-fd3fcf671773","6e025792-3405-49d6-a8d8-13ba4c8f4c5c","2015-03-04T10:38:06.727810","active","2011-10-01"
"612","2207","0d5dc8b7-ec0c-4678-a941-ba16465b4690","frequency","930baea8-84d8-4d18-8d1f-fd3fcf671773","6e025792-3405-49d6-a8d8-13ba4c8f4c5c","2015-03-04T10:38:06.727810","active","Monthly"
"612","2208","526f900a-136e-475d-94dc-96cd5e1fdd1c","origin","930baea8-84d8-4d18-8d1f-fd3fcf671773","03450c75-21b6-4b5c-8635-6d5f0dfd494d","2015-03-24T15:53:14.449126","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"613","2209","42b3aad5-133d-4d43-b20f-173c4689094b","coverage_end_date","d1026aed-364e-4545-91db-c5b25b6c39ec","e964a1c9-d2e3-4251-82e2-2464fe4251cf","2015-03-04T10:37:35.372329","active","2011-11-30"
"613","2210","8d79273d-2ad9-4d00-8444-6ccccea25725","coverage_start_date","d1026aed-364e-4545-91db-c5b25b6c39ec","e964a1c9-d2e3-4251-82e2-2464fe4251cf","2015-03-04T10:37:35.372329","active","2011-11-01"
"613","2211","3728167e-bcd8-4f0a-8ecf-de5c48fe07db","frequency","d1026aed-364e-4545-91db-c5b25b6c39ec","e964a1c9-d2e3-4251-82e2-2464fe4251cf","2015-03-04T10:37:35.372329","active","Monthly"
"613","2212","0dd258ea-0534-457c-81b3-c149579cd5ae","origin","d1026aed-364e-4545-91db-c5b25b6c39ec","5e3c5d74-4b51-466e-9882-2ba7a75c0bf1","2015-03-24T15:53:12.735708","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"614","2213","c5f8ed44-fedf-4945-987f-0c4a5bba18be","coverage_end_date","c32da909-8b67-41dc-bd1a-e42354481295","cfbe81a0-4db1-4485-8f48-a6d1c64b6d62","2015-03-04T10:37:02.909037","active","2011-12-31"
"614","2214","69fd89b5-b7d9-419a-824a-799ab50b579c","coverage_start_date","c32da909-8b67-41dc-bd1a-e42354481295","cfbe81a0-4db1-4485-8f48-a6d1c64b6d62","2015-03-04T10:37:02.909037","active","2011-12-01"
"614","2215","6dac1ffd-287e-4afd-a065-eb09e2a72095","frequency","c32da909-8b67-41dc-bd1a-e42354481295","cfbe81a0-4db1-4485-8f48-a6d1c64b6d62","2015-03-04T10:37:02.909037","active","Monthly"
"614","2216","2380f4b5-32cc-45fc-bfb2-6a74611b2af8","origin","c32da909-8b67-41dc-bd1a-e42354481295","cad044f3-f071-4504-8418-93778d381693","2015-03-24T15:53:11.055568","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"615","2217","31c41519-a8dc-4dc3-bf83-3f7b30249369","coverage_end_date","e61addb7-cddc-4ac8-b5e8-4e1bf9d8dd5c","5bd9d2b9-c3b0-48b2-b21f-189c550d4580","2015-03-04T10:36:31.641816","active","2012-01-31"
"615","2218","631fa39a-9d67-4a6c-aab5-f7a3df97a325","coverage_start_date","e61addb7-cddc-4ac8-b5e8-4e1bf9d8dd5c","5bd9d2b9-c3b0-48b2-b21f-189c550d4580","2015-03-04T10:36:31.641816","active","2012-01-01"
"615","2219","35312d06-a263-489d-8b2d-91ccb102b724","frequency","e61addb7-cddc-4ac8-b5e8-4e1bf9d8dd5c","5bd9d2b9-c3b0-48b2-b21f-189c550d4580","2015-03-04T10:36:31.641816","active","Monthly"
"615","2220","9892fd21-bf07-42ba-b027-dd612187cb42","origin","e61addb7-cddc-4ac8-b5e8-4e1bf9d8dd5c","89a3e018-1a64-4b6f-b9c4-1ea39e05e89d","2015-03-24T15:53:09.301363","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"616","2221","a55d6997-c15c-434e-88e7-2a9bcd7e607d","coverage_end_date","20af6f4b-83ea-431e-8726-44dfa40c0a2d","f6a99df9-2cb5-4b14-a4f8-e5ac5102fa45","2015-03-04T10:35:59.506961","active","2012-02-29"
"616","2222","3b5de460-974e-4b9d-b935-f237214b94b9","coverage_start_date","20af6f4b-83ea-431e-8726-44dfa40c0a2d","f6a99df9-2cb5-4b14-a4f8-e5ac5102fa45","2015-03-04T10:35:59.506961","active","2012-02-01"
"616","2223","2ecbf72c-0d07-43d8-baf1-96ac1b0dcc8d","frequency","20af6f4b-83ea-431e-8726-44dfa40c0a2d","f6a99df9-2cb5-4b14-a4f8-e5ac5102fa45","2015-03-04T10:35:59.506961","active","Monthly"
"616","2224","cc820360-edc4-4c50-b5a3-2435e83cf69b","origin","20af6f4b-83ea-431e-8726-44dfa40c0a2d","7a4e8d0a-e547-4f66-80d4-09059c20b87f","2015-03-24T15:53:07.416541","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"617","2225","36703d56-05da-4ac1-ae5f-895a7c372155","coverage_end_date","2768e8c5-7f23-4afe-a25c-72efddee2863","6d88b539-f888-4354-8c2f-b72a374d7767","2015-03-04T10:35:27.854144","active","2012-03-31"
"617","2226","e188f68c-9851-4964-9615-48c653dd1b44","coverage_start_date","2768e8c5-7f23-4afe-a25c-72efddee2863","6d88b539-f888-4354-8c2f-b72a374d7767","2015-03-04T10:35:27.854144","active","2012-03-01"
"617","2227","487ef1c8-da57-49ed-88f9-7cdd39e09673","frequency","2768e8c5-7f23-4afe-a25c-72efddee2863","6d88b539-f888-4354-8c2f-b72a374d7767","2015-03-04T10:35:27.854144","active","Monthly"
"617","2228","9c394c70-4dd8-4451-adb8-36d38fd37c65","origin","2768e8c5-7f23-4afe-a25c-72efddee2863","2d2440f7-6746-4615-b95e-22e26043884f","2015-03-24T15:53:05.700511","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"618","2229","0d4fca73-20c2-4d97-95c3-a121d1a5825e","coverage_end_date","6107d948-4d94-4f1a-8227-9cf01876be64","c4b1f49d-6913-4e87-9dad-a2f00c13fb86","2015-03-04T10:34:55.857570","active","2012-04-30"
"618","2230","34ae2145-88f6-4a3c-9342-0f84fa9989ee","coverage_start_date","6107d948-4d94-4f1a-8227-9cf01876be64","c4b1f49d-6913-4e87-9dad-a2f00c13fb86","2015-03-04T10:34:55.857570","active","2012-04-01"
"618","2231","1f091a8c-4d14-4cc0-af4a-fc3e4030d83a","frequency","6107d948-4d94-4f1a-8227-9cf01876be64","c4b1f49d-6913-4e87-9dad-a2f00c13fb86","2015-03-04T10:34:55.857570","active","Monthly"
"618","2232","a8c303cd-962c-437f-b644-dce1e147bf84","origin","6107d948-4d94-4f1a-8227-9cf01876be64","a8b8aced-f93f-4cfa-9274-6781afe624ed","2015-03-24T15:53:03.927683","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"619","2233","2620b447-76ac-4028-acd2-fcc7983764ed","coverage_end_date","50c070b8-63bf-49da-83f7-f64fa1b9ec88","3fc76aab-26fc-4ebb-a003-8db7628dfa29","2015-03-04T10:34:24.537781","active","2012-05-31"
"619","2234","09b53eed-b744-41cc-a1d2-6eaa355ae46f","coverage_start_date","50c070b8-63bf-49da-83f7-f64fa1b9ec88","3fc76aab-26fc-4ebb-a003-8db7628dfa29","2015-03-04T10:34:24.537781","active","2012-05-01"
"619","2235","2b4017e6-96a3-4c56-97e3-8d16cc8ed2f8","frequency","50c070b8-63bf-49da-83f7-f64fa1b9ec88","3fc76aab-26fc-4ebb-a003-8db7628dfa29","2015-03-04T10:34:24.537781","active","Monthly"
"619","2236","0126b9fd-fb8d-4aec-84cc-194f712b5b5e","origin","50c070b8-63bf-49da-83f7-f64fa1b9ec88","27cda38a-4d8c-45aa-a181-0158b1785e55","2015-03-24T15:53:02.313069","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"620","2237","bc700f5c-b2dc-4a45-abdd-9a68a0fca6d3","coverage_end_date","8af1c83e-9614-4ee8-8d3f-479df13c4afe","7de8cb39-bbe9-4f2f-b247-8e7a0ee9d330","2015-03-04T10:33:52.921504","active","2012-06-30"
"620","2238","3c9223f9-d75a-430a-9ca1-efcb28f042a6","coverage_start_date","8af1c83e-9614-4ee8-8d3f-479df13c4afe","7de8cb39-bbe9-4f2f-b247-8e7a0ee9d330","2015-03-04T10:33:52.921504","active","2012-06-01"
"620","2239","d3acaae2-d5f5-4e82-8ba8-041a9d72d5ae","frequency","8af1c83e-9614-4ee8-8d3f-479df13c4afe","7de8cb39-bbe9-4f2f-b247-8e7a0ee9d330","2015-03-04T10:33:52.921504","active","Monthly"
"620","2240","36ba7642-8298-47d8-a1a6-d0bd3299e1c6","origin","8af1c83e-9614-4ee8-8d3f-479df13c4afe","134f4c69-25f4-4612-9d18-15ada0c31e7b","2015-03-24T15:53:00.613898","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"621","2241","6b00e5a8-faf0-4d0f-96b3-556a05c25e00","coverage_end_date","8a152558-834c-42da-a7d4-e17a2dcb07b4","c626395e-7348-4552-a124-d77b56adbce3","2015-03-04T10:33:20.854072","active","2012-07-31"
"621","2242","fdde058d-a5f1-4aa6-bd45-5bd1f39c28db","coverage_start_date","8a152558-834c-42da-a7d4-e17a2dcb07b4","c626395e-7348-4552-a124-d77b56adbce3","2015-03-04T10:33:20.854072","active","2012-07-01"
"621","2243","e8ca50cc-f45c-4b22-937e-1824698eaf28","frequency","8a152558-834c-42da-a7d4-e17a2dcb07b4","c626395e-7348-4552-a124-d77b56adbce3","2015-03-04T10:33:20.854072","active","Monthly"
"621","2244","28d92b5f-2e1d-4d5c-b796-a3f18d77388b","origin","8a152558-834c-42da-a7d4-e17a2dcb07b4","fa7fa867-4d36-44a3-873e-72197ddadb5c","2015-03-24T15:52:58.918486","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"622","2245","26430cfc-90ae-459a-b4bd-ed1755c0984b","coverage_end_date","28ab8840-67a5-484c-81cf-b290df2a025e","16168534-b43e-47cc-a4b5-72730bfecb06","2015-03-04T10:32:49.238706","active","2012-08-31"
"622","2246","727218d6-8687-4518-98b3-afd7226c57f6","coverage_start_date","28ab8840-67a5-484c-81cf-b290df2a025e","16168534-b43e-47cc-a4b5-72730bfecb06","2015-03-04T10:32:49.238706","active","2012-08-01"
"622","2247","5d7508c7-930f-4b01-82a6-f02d408934f9","frequency","28ab8840-67a5-484c-81cf-b290df2a025e","16168534-b43e-47cc-a4b5-72730bfecb06","2015-03-04T10:32:49.238706","active","Monthly"
"622","2248","1c33150a-ce20-49b9-ab92-a893cd4debad","origin","28ab8840-67a5-484c-81cf-b290df2a025e","b570986b-188b-4069-84b1-02dbf05e8411","2015-03-24T15:52:57.257974","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"623","2249","2fb05a38-608e-4893-940f-7f584c4f0aab","coverage_end_date","8b1e3dee-40a7-4641-b072-e45021d18a22","9b191066-df4b-4bfa-b64a-e56aa7d708a2","2015-03-04T10:32:17.758902","active","2012-09-30"
"623","2250","e679a873-8530-431b-bf23-24cd6c360b4b","coverage_start_date","8b1e3dee-40a7-4641-b072-e45021d18a22","9b191066-df4b-4bfa-b64a-e56aa7d708a2","2015-03-04T10:32:17.758902","active","2012-09-01"
"623","2251","323dc020-f771-464e-a2fe-f4fee8a231d7","frequency","8b1e3dee-40a7-4641-b072-e45021d18a22","9b191066-df4b-4bfa-b64a-e56aa7d708a2","2015-03-04T10:32:17.758902","active","Monthly"
"623","2252","902ba2a1-2f28-429c-83a2-782742fe7386","origin","8b1e3dee-40a7-4641-b072-e45021d18a22","8a228fd2-e1b8-409d-932e-4b31b345cdf2","2015-03-24T15:52:55.548439","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"624","2253","2a4a14f0-34ef-4b69-902f-0b4cc848b870","coverage_end_date","3492530e-7e0d-4795-9b4e-c800a78daebd","8e5bfbf0-e760-40d9-baf0-5cd009ff3578","2015-03-04T10:31:46.194853","active","2012-10-31"
"624","2254","5281b173-5c7b-4725-91eb-d82675f7f9cb","coverage_start_date","3492530e-7e0d-4795-9b4e-c800a78daebd","8e5bfbf0-e760-40d9-baf0-5cd009ff3578","2015-03-04T10:31:46.194853","active","2012-10-01"
"624","2255","bca2ff73-cf1c-4ca0-8e1d-19bc33c1134f","frequency","3492530e-7e0d-4795-9b4e-c800a78daebd","8e5bfbf0-e760-40d9-baf0-5cd009ff3578","2015-03-04T10:31:46.194853","active","Monthly"
"624","2256","36bcf1f4-ec3a-40da-8b0f-5cc1f495a36b","origin","3492530e-7e0d-4795-9b4e-c800a78daebd","3b5503fe-7d97-451e-9d01-8115d7fc4703","2015-03-24T15:52:53.839427","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"625","2257","f5dcb958-fca9-4c48-836f-19a3b8c0338e","coverage_end_date","e5dbecb8-8ba5-4661-9cb4-3bec2b6df6d2","96d2d462-83b8-48e7-b090-5472e80212d5","2015-03-04T10:31:15.062788","active","2012-11-30"
"625","2258","d4b738db-0b06-436c-beda-fc5a936ec181","coverage_start_date","e5dbecb8-8ba5-4661-9cb4-3bec2b6df6d2","96d2d462-83b8-48e7-b090-5472e80212d5","2015-03-04T10:31:15.062788","active","2012-11-01"
"625","2259","85027fce-7a10-43c5-a1f5-ddb960cd3133","frequency","e5dbecb8-8ba5-4661-9cb4-3bec2b6df6d2","96d2d462-83b8-48e7-b090-5472e80212d5","2015-03-04T10:31:15.062788","active","Monthly"
"625","2260","7e1e9759-731d-43c1-ab34-55b23ffdcbc8","origin","e5dbecb8-8ba5-4661-9cb4-3bec2b6df6d2","d43596f6-f716-4145-bf71-46478f3c070b","2015-03-24T15:52:48.596517","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"626","2261","c3bb042e-3416-4684-9595-42f37a323ca4","coverage_end_date","881596be-6b7e-4304-b2e6-491c62c1adb3","a8925389-9ca5-45e3-a51a-fce4d6064446","2015-03-04T10:30:43.619586","active","2012-12-31"
"626","2262","a9183768-4ff6-4ee4-ba0a-3b069bb01c76","coverage_start_date","881596be-6b7e-4304-b2e6-491c62c1adb3","a8925389-9ca5-45e3-a51a-fce4d6064446","2015-03-04T10:30:43.619586","active","2012-12-01"
"626","2263","e4d29d06-8cda-4e85-b045-2825127a10f2","frequency","881596be-6b7e-4304-b2e6-491c62c1adb3","a8925389-9ca5-45e3-a51a-fce4d6064446","2015-03-04T10:30:43.619586","active","Monthly"
"626","2264","ebb940c1-8447-4cbb-badb-aa54ee26d0df","origin","881596be-6b7e-4304-b2e6-491c62c1adb3","38e7ddee-b06a-4a8c-a843-6efb8673bbe3","2015-03-24T15:52:46.934190","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"627","2265","4fb95b33-abb8-4b44-904f-e772171e3116","coverage_end_date","2dc84be6-1cc8-46b9-b371-1a28b80a3361","eee4259a-176e-4673-bfff-f03e5b3cb322","2015-03-04T10:30:12.048513","active","2013-01-31"
"627","2266","6fa595d0-fd74-4202-8213-fbb40d14dc2f","coverage_start_date","2dc84be6-1cc8-46b9-b371-1a28b80a3361","eee4259a-176e-4673-bfff-f03e5b3cb322","2015-03-04T10:30:12.048513","active","2013-01-01"
"627","2267","770c2a1d-ccc5-474e-98cd-6ec25feced4e","frequency","2dc84be6-1cc8-46b9-b371-1a28b80a3361","eee4259a-176e-4673-bfff-f03e5b3cb322","2015-03-04T10:30:12.048513","active","Monthly"
"627","2268","b5e39e38-f71c-47ea-b206-76649af34a05","origin","2dc84be6-1cc8-46b9-b371-1a28b80a3361","e6c63d4d-3042-44ea-ad8a-f13dbbb8260f","2015-03-24T15:52:45.203860","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"628","2269","1856040f-e84f-4ee0-bc4a-2cab03cc064f","coverage_end_date","86319186-44c3-4c31-9a2b-361ea3cb8bca","4010b571-746d-4e4a-bffb-6bead981c9d1","2015-03-04T10:29:40.056070","active","2013-02-28"
"628","2270","97112185-ddea-486f-9862-23670dff6460","coverage_start_date","86319186-44c3-4c31-9a2b-361ea3cb8bca","4010b571-746d-4e4a-bffb-6bead981c9d1","2015-03-04T10:29:40.056070","active","2013-02-01"
"628","2271","681f8978-d1c6-44bd-af0c-91abcfe8b3fe","frequency","86319186-44c3-4c31-9a2b-361ea3cb8bca","4010b571-746d-4e4a-bffb-6bead981c9d1","2015-03-04T10:29:40.056070","active","Monthly"
"628","2272","dd67f40b-670c-4848-a748-ca4c10c70a3e","origin","86319186-44c3-4c31-9a2b-361ea3cb8bca","775a0569-7f21-4bc0-a974-a761efeb1950","2015-03-24T15:52:43.491329","active","http://www.england.nhs.uk/statistics/statistical-work-areas/rtt-waiting-times/"
"629","2273","dc0e675a-de7c-408a-989b-b5bfcadd2255","coverage_end_date","079b8237-1d87-4803-af05-53c8514a3fd0","b30ee14b-da1b-4472-86f3-e79f16c92974","2015-03-04T10:29:08.690455","active","2013-03-31"
