"PHEC_result_ID","PHEC_result_tags_ID","result_tags_display_name","result_tags_id","result_tags_name","result_tags_revision_timestamp","result_tags_state","result_tags_vocabulary_id"
"770","1382","commissioner based","617558b2-ce4c-431b-832e-efdbfab63d53","commissioner based","2015-03-24T15:46:05.912932","active",""
"770","1383","hospital activity","76aa42e1-4e35-42aa-afe9-2f8f9fcf9d21","hospital activity","2015-03-24T15:46:05.912932","active",""
"770","1384","provider based","9e1e8991-3a48-4732-9d8c-405de4b5a716","provider based","2015-03-24T15:46:05.912932","active",""
"771","1385","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T13:23:18.309049","active",""
"771","1386","commissioner based","617558b2-ce4c-431b-832e-efdbfab63d53","commissioner based","2015-03-24T15:46:04.132202","active",""
"771","1387","hospital activity","76aa42e1-4e35-42aa-afe9-2f8f9fcf9d21","hospital activity","2015-03-24T15:46:04.132202","active",""
"771","1388","provider based","9e1e8991-3a48-4732-9d8c-405de4b5a716","provider based","2015-03-24T15:46:04.132202","active",""
"772","1389","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T13:23:12.994096","active",""
"772","1390","commissioner based","617558b2-ce4c-431b-832e-efdbfab63d53","commissioner based","2015-03-24T15:46:02.765817","active",""
"772","1391","hospital activity","76aa42e1-4e35-42aa-afe9-2f8f9fcf9d21","hospital activity","2015-03-24T15:46:02.765817","active",""
"772","1392","provider based","9e1e8991-3a48-4732-9d8c-405de4b5a716","provider based","2015-03-24T15:46:02.765817","active",""
"773","1393","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T13:23:07.236305","active",""
"773","1394","commissioner based","617558b2-ce4c-431b-832e-efdbfab63d53","commissioner based","2015-03-24T15:45:57.957504","active",""
"773","1395","hospital activity","76aa42e1-4e35-42aa-afe9-2f8f9fcf9d21","hospital activity","2015-03-24T15:45:57.957504","active",""
"773","1396","provider based","9e1e8991-3a48-4732-9d8c-405de4b5a716","provider based","2015-03-24T15:45:57.957504","active",""
"774","1397","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T13:22:57.309960","active",""
"774","1398","commissioner based","617558b2-ce4c-431b-832e-efdbfab63d53","commissioner based","2015-03-24T15:45:50.364829","active",""
"774","1399","hospital activity","76aa42e1-4e35-42aa-afe9-2f8f9fcf9d21","hospital activity","2015-03-24T15:45:50.364829","active",""
"774","1400","provider based","9e1e8991-3a48-4732-9d8c-405de4b5a716","provider based","2015-03-24T15:45:50.364829","active",""
"775","1401","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T13:22:30.789760","active",""
"775","1402","commissioner based","617558b2-ce4c-431b-832e-efdbfab63d53","commissioner based","2015-03-24T15:45:31.600414","active",""
"775","1403","hospital activity","76aa42e1-4e35-42aa-afe9-2f8f9fcf9d21","hospital activity","2015-03-24T15:45:31.600414","active",""
"775","1404","provider based","9e1e8991-3a48-4732-9d8c-405de4b5a716","provider based","2015-03-24T15:45:31.600414","active",""
"776","1405","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T13:22:24.883215","active",""
"776","1406","commissioner based","617558b2-ce4c-431b-832e-efdbfab63d53","commissioner based","2015-03-24T15:45:30.138164","active",""
"776","1407","hospital activity","76aa42e1-4e35-42aa-afe9-2f8f9fcf9d21","hospital activity","2015-03-24T15:45:30.138164","active",""
"776","1408","provider based","9e1e8991-3a48-4732-9d8c-405de4b5a716","provider based","2015-03-24T15:45:30.138164","active",""
"777","1409","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T13:22:19.001117","active",""
"777","1410","commissioner based","617558b2-ce4c-431b-832e-efdbfab63d53","commissioner based","2015-03-24T15:45:28.781676","active",""
"777","1411","hospital activity","76aa42e1-4e35-42aa-afe9-2f8f9fcf9d21","hospital activity","2015-03-24T15:45:28.781676","active",""
"777","1412","provider based","9e1e8991-3a48-4732-9d8c-405de4b5a716","provider based","2015-03-24T15:45:28.781676","active",""
"778","1413","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T13:22:13.309095","active",""
"778","1414","commissioner based","617558b2-ce4c-431b-832e-efdbfab63d53","commissioner based","2015-03-24T15:45:27.468232","active",""
"778","1415","hospital activity","76aa42e1-4e35-42aa-afe9-2f8f9fcf9d21","hospital activity","2015-03-24T15:45:27.468232","active",""
"778","1416","provider based","9e1e8991-3a48-4732-9d8c-405de4b5a716","provider based","2015-03-24T15:45:27.468232","active",""
"779","1417","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T13:21:19.108763","active",""
"779","1418","commissioner based","617558b2-ce4c-431b-832e-efdbfab63d53","commissioner based","2015-03-24T15:45:25.588589","active",""
"779","1419","hospital activity","76aa42e1-4e35-42aa-afe9-2f8f9fcf9d21","hospital activity","2015-03-24T15:45:25.588589","active",""
"779","1420","provider based","9e1e8991-3a48-4732-9d8c-405de4b5a716","provider based","2015-03-24T15:45:25.588589","active",""
"780","1421","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T13:20:22.709668","active",""
"780","1422","commissioner based","617558b2-ce4c-431b-832e-efdbfab63d53","commissioner based","2015-03-24T15:45:23.656371","active",""
"780","1423","hospital activity","76aa42e1-4e35-42aa-afe9-2f8f9fcf9d21","hospital activity","2015-03-24T15:45:23.656371","active",""
"780","1424","provider based","9e1e8991-3a48-4732-9d8c-405de4b5a716","provider based","2015-03-24T15:45:23.656371","active",""
"781","1425","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T13:19:25.075015","active",""
"781","1426","commissioner based","617558b2-ce4c-431b-832e-efdbfab63d53","commissioner based","2015-03-24T15:45:20.749005","active",""
"781","1427","hospital activity","76aa42e1-4e35-42aa-afe9-2f8f9fcf9d21","hospital activity","2015-03-24T15:45:20.749005","active",""
"781","1428","provider based","9e1e8991-3a48-4732-9d8c-405de4b5a716","provider based","2015-03-24T15:45:20.749005","active",""
"782","1429","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T13:18:27.933741","active",""
"782","1430","commissioner based","617558b2-ce4c-431b-832e-efdbfab63d53","commissioner based","2015-03-24T15:45:17.550317","active",""
"782","1431","hospital activity","76aa42e1-4e35-42aa-afe9-2f8f9fcf9d21","hospital activity","2015-03-24T15:45:17.550317","active",""
"782","1432","provider based","9e1e8991-3a48-4732-9d8c-405de4b5a716","provider based","2015-03-24T15:45:17.550317","active",""
"783","1433","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T13:17:45.756365","active",""
"783","1434","commissioner based","617558b2-ce4c-431b-832e-efdbfab63d53","commissioner based","2015-03-24T15:45:11.426152","active",""
"783","1435","hospital activity","76aa42e1-4e35-42aa-afe9-2f8f9fcf9d21","hospital activity","2015-03-24T15:45:11.426152","active",""
"783","1436","provider based","9e1e8991-3a48-4732-9d8c-405de4b5a716","provider based","2015-03-24T15:45:11.426152","active",""
"784","1437","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T13:17:03.315957","active",""
"784","1438","commissioner based","617558b2-ce4c-431b-832e-efdbfab63d53","commissioner based","2015-03-24T15:45:05.097935","active",""
"784","1439","hospital activity","76aa42e1-4e35-42aa-afe9-2f8f9fcf9d21","hospital activity","2015-03-24T15:45:05.097935","active",""
"784","1440","provider based","9e1e8991-3a48-4732-9d8c-405de4b5a716","provider based","2015-03-24T15:45:05.097935","active",""
"785","1441","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T10:47:44.872467","active",""
"786","1442","IHVC","3be0661c-23c3-4bd7-a09e-b55fa48e1080","IHVC","2015-03-05T10:45:50.141808","active",""
"786","1443","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T10:45:50.141808","active",""
"787","1444","IHVC","3be0661c-23c3-4bd7-a09e-b55fa48e1080","IHVC","2015-03-05T10:47:34.472045","active",""
"787","1445","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T10:47:34.472045","active",""
"788","1446","IHVC","3be0661c-23c3-4bd7-a09e-b55fa48e1080","IHVC","2015-03-05T10:47:23.746226","active",""
"788","1447","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T10:47:23.746226","active",""
"789","1448","IHVC","3be0661c-23c3-4bd7-a09e-b55fa48e1080","IHVC","2015-03-05T10:47:13.482247","active",""
"789","1449","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T10:47:13.482247","active",""
"790","1450","IHVC","3be0661c-23c3-4bd7-a09e-b55fa48e1080","IHVC","2015-03-05T10:46:56.138318","active",""
"790","1451","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T10:46:56.138318","active",""
"791","1452","IHVC","3be0661c-23c3-4bd7-a09e-b55fa48e1080","IHVC","2015-03-05T10:46:44.206770","active",""
"791","1453","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T10:46:44.206770","active",""
"792","1454","IHVC","3be0661c-23c3-4bd7-a09e-b55fa48e1080","IHVC","2015-03-05T10:46:33.719166","active",""
"792","1455","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T10:46:33.719166","active",""
"793","1456","IHVC","3be0661c-23c3-4bd7-a09e-b55fa48e1080","IHVC","2015-03-05T10:46:23.344116","active",""
"793","1457","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T10:46:23.344116","active",""
"794","1458","IHVC","3be0661c-23c3-4bd7-a09e-b55fa48e1080","IHVC","2015-03-05T10:46:12.615793","active",""
"794","1459","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T10:46:12.615793","active",""
"795","1460","IHVC","3be0661c-23c3-4bd7-a09e-b55fa48e1080","IHVC","2015-03-05T10:46:01.985264","active",""
"795","1461","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-05T10:46:01.985264","active",""
"796","1462","IHVC","3be0661c-23c3-4bd7-a09e-b55fa48e1080","IHVC","2015-03-24T15:44:33.648754","active",""
"796","1463","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-24T15:44:33.648754","active",""
"797","1464","2013-14","512f0bf9-b1f7-432f-98fd-6d568aea9c92","2013-14","2015-03-04T10:03:59.205417","active",""
"797","1465","Friends and Family","773a7a2f-502e-420b-ae76-41788c5caabd","Friends and Family","2015-03-04T10:03:59.205417","active",""
"797","1466","Maternity","62e037e8-0b91-4402-a6d0-b2cd807a053a","Maternity","2015-03-04T10:03:59.205417","active",""
"797","1467","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-04T10:03:59.205417","active",""
"798","1468","2013-14","512f0bf9-b1f7-432f-98fd-6d568aea9c92","2013-14","2015-03-04T10:03:52.169317","active",""
"798","1469","Friends and Family","773a7a2f-502e-420b-ae76-41788c5caabd","Friends and Family","2015-03-04T10:03:52.169317","active",""
"798","1470","Inpatient","a0654155-7f86-44bd-84ab-1a88183e7e7b","Inpatient","2015-03-04T10:03:52.169317","active",""
"798","1471","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-04T10:03:52.169317","active",""
"799","1472","2013-14","512f0bf9-b1f7-432f-98fd-6d568aea9c92","2013-14","2015-03-04T10:03:45.175390","active",""
"799","1473","A and E","cb136285-8fe3-46ee-b356-7467efb05e6b","A and E","2015-03-04T10:03:45.175390","active",""
"799","1474","Friends and Family","773a7a2f-502e-420b-ae76-41788c5caabd","Friends and Family","2015-03-04T10:03:45.175390","active",""
"799","1475","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-04T10:03:45.175390","active",""
"800","1476","2014-15","f81ea750-325c-4d84-92ec-4ad7053dbee5","2014-15","2015-03-04T10:03:31.574609","active",""
"800","1477","Friends and Family","773a7a2f-502e-420b-ae76-41788c5caabd","Friends and Family","2015-03-04T10:03:31.574609","active",""
"800","1478","Staff","042b51ce-5f34-4c0a-b077-8a2b53cc0be7","Staff","2015-03-04T10:03:31.574609","active",""
"800","1479","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-04T10:03:31.574609","active",""
"801","1480","2014-15","f81ea750-325c-4d84-92ec-4ad7053dbee5","2014-15","2015-03-04T10:03:17.337396","active",""
"801","1481","Friends and Family","773a7a2f-502e-420b-ae76-41788c5caabd","Friends and Family","2015-03-04T10:03:17.337396","active",""
"801","1482","Maternity","62e037e8-0b91-4402-a6d0-b2cd807a053a","Maternity","2015-03-04T10:03:17.337396","active",""
"801","1483","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-04T10:03:17.337396","active",""
"802","1484","2014-15","f81ea750-325c-4d84-92ec-4ad7053dbee5","2014-15","2015-03-04T10:03:03.120531","active",""
"802","1485","Friends and Family","773a7a2f-502e-420b-ae76-41788c5caabd","Friends and Family","2015-03-04T10:03:03.120531","active",""
"802","1486","Inpatient","a0654155-7f86-44bd-84ab-1a88183e7e7b","Inpatient","2015-03-04T10:03:03.120531","active",""
"802","1487","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-04T10:03:03.120531","active",""
"803","1488","2014-15","f81ea750-325c-4d84-92ec-4ad7053dbee5","2014-15","2015-03-04T10:02:49.596857","active",""
"803","1489","A and E","cb136285-8fe3-46ee-b356-7467efb05e6b","A and E","2015-03-04T10:02:49.596857","active",""
"803","1490","Friends and Family","773a7a2f-502e-420b-ae76-41788c5caabd","Friends and Family","2015-03-04T10:02:49.596857","active",""
"803","1491","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-04T10:02:49.596857","active",""
"804","1492","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:24:16.346571","active",""
"804","1493","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:24:16.346571","active",""
"805","1494","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:23:59.846194","active",""
"805","1495","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:23:59.846194","active",""
"806","1496","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:23:43.652011","active",""
"806","1497","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:23:43.652011","active",""
"807","1498","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:23:27.730020","active",""
"807","1499","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:23:27.730020","active",""
"808","1500","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:23:11.735577","active",""
"808","1501","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:23:11.735577","active",""
"809","1502","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:22:55.939912","active",""
"809","1503","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:22:55.939912","active",""
"810","1504","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:22:40.116089","active",""
"810","1505","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:22:40.116089","active",""
"811","1506","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:22:24.163454","active",""
"811","1507","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:22:24.163454","active",""
"812","1508","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:22:08.453828","active",""
"812","1509","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:22:08.453828","active",""
"813","1510","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:21:52.136359","active",""
"813","1511","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:21:52.136359","active",""
"814","1512","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:21:36.193109","active",""
"814","1513","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:21:36.193109","active",""
"815","1514","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:21:20.192320","active",""
"815","1515","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:21:20.192320","active",""
"816","1516","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:21:04.012675","active",""
"816","1517","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:21:04.012675","active",""
"817","1518","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:20:48.101246","active",""
"817","1519","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:20:48.101246","active",""
"818","1520","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:20:32.182695","active",""
"818","1521","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:20:32.182695","active",""
"819","1522","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:20:16.101445","active",""
"819","1523","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:20:16.101445","active",""
"820","1524","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:19:59.705775","active",""
"820","1525","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:19:59.705775","active",""
"821","1526","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:19:44.116040","active",""
"821","1527","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:19:44.116040","active",""
"822","1528","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:19:28.356779","active",""
"822","1529","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:19:28.356779","active",""
"823","1530","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:19:12.284769","active",""
"823","1531","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:19:12.284769","active",""
"824","1532","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:18:56.313240","active",""
"824","1533","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:18:56.313240","active",""
"825","1534","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:18:40.484899","active",""
"825","1535","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:18:40.484899","active",""
"826","1536","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:18:24.853755","active",""
"826","1537","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:18:24.853755","active",""
"827","1538","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:18:08.626343","active",""
"827","1539","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:18:08.626343","active",""
"828","1540","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:17:53.265317","active",""
"828","1541","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:17:53.265317","active",""
"829","1542","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:17:38.234194","active",""
"829","1543","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:17:38.234194","active",""
"830","1544","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:12:12.174557","active",""
"830","1545","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:12:12.174557","active",""
"831","1546","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:10:16.469001","active",""
"831","1547","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:10:16.469001","active",""
"832","1548","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:09:40.643447","active",""
"832","1549","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:09:40.643447","active",""
"833","1550","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:09:24.966435","active",""
"833","1551","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:09:24.966435","active",""
"834","1552","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:09:16.608801","active",""
"834","1553","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:09:16.608801","active",""
"835","1554","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:09:08.430292","active",""
"835","1555","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:09:08.430292","active",""
"836","1556","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:08:59.828755","active",""
"836","1557","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:08:59.828755","active",""
"837","1558","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:08:51.656682","active",""
"837","1559","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:08:51.656682","active",""
"838","1560","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:08:43.282813","active",""
"838","1561","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:08:43.282813","active",""
"839","1562","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:08:34.963011","active",""
"839","1563","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:08:34.963011","active",""
"840","1564","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:08:26.426732","active",""
"840","1565","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:08:26.426732","active",""
"841","1566","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:08:18.139368","active",""
"841","1567","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:08:18.139368","active",""
"842","1568","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:08:09.951260","active",""
"842","1569","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:08:09.951260","active",""
"843","1570","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:08:00.806620","active",""
"843","1571","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:08:00.806620","active",""
"844","1572","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:07:52.315802","active",""
"844","1573","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:07:52.315802","active",""
"845","1574","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:07:43.963381","active",""
"845","1575","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:07:43.963381","active",""
"846","1576","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:07:35.080174","active",""
"846","1577","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:07:35.080174","active",""
"847","1578","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:07:26.423798","active",""
"847","1579","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:07:26.423798","active",""
"848","1580","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:07:17.717725","active",""
"848","1581","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:07:17.717725","active",""
"849","1582","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:07:08.879929","active",""
"849","1583","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:07:08.879929","active",""
"850","1584","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:06:59.479633","active",""
"850","1585","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:06:59.479633","active",""
"851","1586","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:06:50.671105","active",""
"851","1587","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:06:50.671105","active",""
"852","1588","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:06:41.145282","active",""
"852","1589","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:06:41.145282","active",""
"853","1590","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:06:32.052761","active",""
"853","1591","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:06:32.052761","active",""
"854","1592","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:06:23.750352","active",""
"854","1593","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:06:23.750352","active",""
"855","1594","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:06:14.877435","active",""
"855","1595","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:06:14.877435","active",""
"856","1596","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:06:06.291200","active",""
"856","1597","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:06:06.291200","active",""
"857","1598","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:05:57.843246","active",""
"857","1599","audiology","aebfde0f-c1ab-46fe-859b-0e947a0147ad","audiology","2015-03-02T19:05:57.843246","active",""
"858","1600","Statistics","90c2b729-c710-4ca2-bc6c-c74482bd75fe","Statistics","2015-03-02T19:05:48.948489","active",""
