842,8,High blood pressure
843,1,Health Survey for England
843,2,HSE
843,3,prevalence
843,4,blood pressure
843,5,Hypertension
843,6,High blood pressure
844,1,Health Survey for England
844,2,HSE
844,3,prevalence
844,4,blood pressure
844,5,Hypertension
844,6,High blood pressure
845,1,weight
845,2,Health Survey for England
845,3,body mass index
845,4,BMI
845,5,lifestyle
845,6,HSE
845,7,prevalence
845,8,nutrition
845,9,obesity
846,1,weight
846,2,Health Survey for England
846,3,body mass index
846,4,BMI
846,5,lifestyle
846,6,HSE
846,7,prevalence
846,8,nutrition
846,9,obesity
847,1,weight
847,2,Health Survey for England
847,3,body mass index
847,4,BMI
847,5,lifestyle
847,6,HSE
847,7,prevalence
847,8,nutrition
847,9,obesity
848,1,weight
848,2,Health Survey for England
848,3,body mass index
848,4,BMI
848,5,lifestyle
848,6,HSE
848,7,prevalence
848,8,nutrition
848,9,obesity
849,1,weight
849,2,Health Survey for England
849,3,body mass index
849,4,BMI
849,5,lifestyle
849,6,HSE
849,7,prevalence
849,8,nutrition
849,9,obesity
850,1,weight
850,2,Health Survey for England
850,3,body mass index
850,4,BMI
850,5,lifestyle
850,6,HSE
850,7,prevalence
850,8,nutrition
850,9,obesity
851,1,cigarette
851,2,lifestyle
851,3,prevalence
851,4,smoking
852,1,cigarette
852,2,Health Survey for England
852,3,lifestyle
852,4,HSE
852,5,prevalence
852,6,smoking
853,1,cigarette
853,2,Health Survey for England
853,3,lifestyle
853,4,HSE
853,5,prevalence
853,6,smoking
854,1,cotinine
854,2,cigarette
854,3,Health Survey for England
854,4,lifestyle
854,5,HSE
854,6,prevalence
854,7,smoking
855,1,cotinine
855,2,cigarette
855,3,Health Survey for England
855,4,lifestyle
855,5,HSE
855,6,prevalence
855,7,smoking
856,1,alcohol misuse
856,2,alcohol abuse
856,3,alcohol consumption
856,4,alcohol
856,5,prevalence
857,1,Health Survey for England
857,2,alcohol misuse
857,3,alcohol abuse
857,4,alcohol consumption
857,5,alcohol
857,6,HSE
857,7,prevalence
858,1,Health Survey for England
858,2,alcohol misuse
858,3,alcohol abuse
858,4,alcohol consumption
858,5,alcohol
858,6,HSE
858,7,prevalence
859,1,Health Survey for England
859,2,alcohol misuse
859,3,alcohol abuse
859,4,alcohol consumption
859,5,alcohol
859,6,HSE
859,7,prevalence
860,1,Health Survey for England
860,2,alcohol misuse
860,3,alcohol abuse
860,4,alcohol consumption
860,5,alcohol
860,6,HSE
860,7,prevalence
861,1,fruit
861,2,vegetable
861,3,death
861,4,diet
861,5,Health Survey for England
861,6,HSE
861,7,consumption
861,8,nutrition
861,9,deaths
862,1,fruit
862,2,vegetable
862,3,death
862,4,diet
862,5,Health Survey for England
862,6,HSE
862,7,consumption
862,8,nutrition
862,9,deaths
863,1,diagnosis
863,2,asthma
863,3,wheeze
863,4,prevalence
864,1,Health Survey for England
864,2,well being
864,3,HSE
864,4,general health
865,1,Health Survey for England
865,2,well being
865,3,HSE
865,4,general health
866,1,accidents
866,2,major accident
866,3,accident
867,1,intervention
867,2,treated
867,3,Health Survey for England
867,4,treatment
867,5,HSE
867,6,blood pressure
867,7,High blood pressure
868,1,intervention
868,2,treated
868,3,Health Survey for England
868,4,treatment
868,5,HSE
868,6,blood pressure
868,7,High blood pressure
869,1,adenocarcinoma
869,2,Barrett's oesophagus
869,3,cancer of the oesophagus
869,4,cancer survival
869,5,carcinoma
869,6,food pipe
869,7,gullet
869,8,oesophageal
869,9,oesophageal cancer
869,10,survival
870,1,adenocarcinoma
870,2,Barrett's oesophagus
870,3,cancer of the oesophagus
870,4,cancer survival
870,5,carcinoma
870,6,food pipe
870,7,gullet
870,8,oesophageal
870,9,oesophageal cancer
870,10,survival
871,1,cancer
871,2,gastric cancer
871,3,stomach cancer
871,4,survival
872,1,cancer
872,2,gastric cancer
872,3,stomach cancer
872,4,survival
873,1,bladder cancer
873,2,cancer
873,3,survival
874,1,bladder cancer
874,2,cancer
874,3,survival
875,1,breast cancer
875,2,cancer
875,3,survival
876,1,breast cancer
876,2,cancer
876,3,survival
877,1,cancer
877,2,cervical cancer
877,3,survival
878,1,cancer
878,2,cervical cancer
878,3,survival
879,1,cancer
879,2,diagnosis
879,3,lung cancer
879,4,survival
880,1,cancer
880,2,diagnosis
880,3,lung cancer
880,4,survival
881,1,bowel cancer
881,2,cancer
881,3,colon
881,4,colon cancer
881,5,colorectal cancer
881,6,rectal cancer
881,7,survival
882,1,bowel cancer
882,2,cancer
882,3,colon
882,4,colon cancer
882,5,colorectal cancer
882,6,rectal cancer
882,7,survival
883,1,cancer
883,2,prostate cancer
883,3,survival
884,1,cancer
884,2,prostate cancer
884,3,survival
885,1,breast cancer
885,2,breast cancer screening
885,3,breast screening
885,4,cancer screening
886,1,breast cancer
886,2,breast cancer screening
886,3,breast screening
886,4,cancer screening
887,1,cancer screening
887,2,cervical cancer
887,3,cervical cancer screening
887,4,cytology
887,5,incidence
887,6,screening
888,1,cancer screening
888,2,cervical cancer
888,3,cervical cancer screening
888,4,cytology
888,5,incidence
888,6,screening
889,1,cancer screening
889,2,cervical cancer
889,3,cervical cancer screening
889,4,cytology
889,5,incidence
889,6,screening
890,1,health
890,2,census
890,3,general health
891,1,care
891,2,home care
891,3,unpaid
892,1,Population
892,2,Religion
892,3,Socio-economic determinant
893,1,carers
893,2,unpaid care
893,3,unpaid carer
893,4,social care
893,5,well being
903,1,admissions
903,2,emergency admissions
903,3,HES
903,4,hospital episode
903,5,hospital episode statistics
903,6,readmissions
904,1,admissions
904,2,emergency admissions
904,3,HES
904,4,hospital episode
904,5,hospital episode statistics
904,6,readmissions
905,1,admissions
905,2,emergency admissions
905,3,HES
905,4,hospital episode
905,5,hospital episode statistics
905,6,readmissions
906,1,admissions
906,2,emergency admissions
906,3,HES
906,4,hospital episode
906,5,hospital episode statistics
906,6,readmissions
907,1,admissions
907,2,emergency admissions
907,3,HES
907,4,hospital episode
907,5,hospital episode statistics
907,6,readmissions
908,1,admissions
908,2,emergency admissions
908,3,HES
908,4,hospital episode
908,5,hospital episode statistics
908,6,readmissions
909,1,admissions
909,2,emergency admissions
909,3,HES
909,4,hospital episode
909,5,hospital episode statistics
909,6,readmissions
910,1,admissions
910,2,emergency admissions
910,3,HES
910,4,hospital episode
910,5,hospital episode statistics
910,6,readmissions
911,1,admissions
911,2,emergency admissions
911,3,HES
911,4,hospital episode
911,5,hospital episode statistics
911,6,readmissions
912,1,admissions
912,2,emergency admissions
912,3,HES
912,4,hospital episode
912,5,hospital episode statistics
912,6,readmissions
913,1,admissions
913,2,emergency admissions
913,3,HES
913,4,hospital episode
913,5,hospital episode statistics
913,6,readmissions
914,1,admissions
914,2,emergency admissions
914,3,HES
914,4,hospital episode
914,5,hospital episode statistics
914,6,readmissions
933,1,admissions
933,2,circulatory diseases
933,3,emergency admissions
933,4,emergency hospital admissions
933,5,HES
933,6,hospital episode
933,7,hospital episode statistics
933,8,stroke
934,1,admissions
934,2,circulatory diseases
934,3,emergency admissions
934,4,emergency hospital admissions
934,5,HES
934,6,hospital episode
934,7,hospital episode statistics
934,8,stroke
935,1,admissions
935,2,circulatory diseases
935,3,emergency admissions
935,4,emergency hospital admissions
935,5,HES
935,6,hospital episode
935,7,hospital episode statistics
935,8,stroke
936,1,admissions
936,2,circulatory diseases
936,3,emergency admissions
936,4,emergency hospital admissions
936,5,HES
936,6,hospital episode
936,7,hospital episode statistics
936,8,stroke
937,1,admissions
937,2,circulatory diseases
937,3,emergency admissions
937,4,emergency hospital admissions
937,5,HES
937,6,hospital episode
937,7,hospital episode statistics
937,8,stroke
938,1,admissions
938,2,circulatory diseases
938,3,emergency admissions
938,4,emergency hospital admissions
938,5,HES
938,6,hospital episode
938,7,hospital episode statistics
938,8,stroke
939,1,admissions
939,2,emergency admissions
939,3,emergency hospital admissions
939,4,HES
939,5,hip
939,6,hospital episode
939,7,hospital episode statistics
939,8,primary
939,9,primary hip replacement
939,10,replacement
940,1,admissions
940,2,emergency admissions
940,3,emergency hospital admissions
940,4,HES
940,5,hip
940,6,hospital episode
940,7,hospital episode statistics
940,8,primary
940,9,primary hip replacement
940,10,replacement
941,1,admissions
941,2,emergency admissions
941,3,emergency hospital admissions
941,4,HES
941,5,hip
941,6,hospital episode
941,7,hospital episode statistics
941,8,primary
941,9,primary hip replacement
941,10,replacement
942,1,admissions
942,2,emergency admissions
942,3,emergency hospital admissions
942,4,HES
942,5,hip
942,6,hospital episode
942,7,hospital episode statistics
942,8,primary
942,9,primary hip replacement
942,10,replacement
943,1,admissions
943,2,emergency admissions
943,3,emergency hospital admissions
943,4,HES
943,5,hip
943,6,hospital episode
943,7,hospital episode statistics
943,8,primary
943,9,primary hip replacement
943,10,replacement
944,1,admissions
944,2,emergency admissions
944,3,emergency hospital admissions
944,4,HES
944,5,hip
944,6,hospital episode
944,7,hospital episode statistics
944,8,primary
944,9,primary hip replacement
944,10,replacement
945,1,admissions
945,2,emergency admissions
945,3,emergency hospital admissions
945,4,HES
945,5,hospital episode
945,6,hospital episode statistics
945,7,hysterectomy
946,1,admissions
946,2,emergency admissions
946,3,emergency hospital admissions
946,4,HES
946,5,hospital episode
946,6,hospital episode statistics
946,7,hysterectomy
947,1,admissions
947,2,emergency admissions
947,3,emergency hospital admissions
947,4,femur
947,5,fractured
947,6,fractured proximal femur
947,7,HES
947,8,hospital episode
947,9,hospital episode statistics
948,1,admissions
948,2,emergency admissions
948,3,emergency hospital admissions
948,4,femur
948,5,fractured
948,6,fractured proximal femur
948,7,HES
948,8,hospital episode
948,9,hospital episode statistics
949,1,admissions
949,2,emergency admissions
949,3,emergency hospital admissions
949,4,femur
949,5,fractured
949,6,fractured proximal femur
949,7,HES
949,8,hospital episode
949,9,hospital episode statistics
950,1,admissions
950,2,emergency admissions
950,3,emergency hospital admissions
950,4,femur
950,5,fractured
950,6,fractured proximal femur
950,7,HES
950,8,hospital episode
950,9,hospital episode statistics
951,1,admissions
951,2,emergency admissions
951,3,emergency hospital admissions
951,4,femur
951,5,fractured
951,6,fractured proximal femur
951,7,HES
951,8,hospital episode
951,9,hospital episode statistics
952,1,admissions
952,2,emergency admissions
952,3,emergency hospital admissions
952,4,femur
952,5,fractured
952,6,fractured proximal femur
952,7,HES
952,8,hospital episode
952,9,hospital episode statistics
959,1,chd
959,2,coronary disease
959,3,coronary heart disease
959,4,heart
959,5,prevalence
960,1,angina pectoris
960,2,coronary disease
960,3,coronary heart disease
960,4,heart
960,5,TESTING
960,6,tests
961,1,blood pressure
961,2,coronary disease
961,3,TESTING
961,4,tests
962,1,blood pressure
962,2,coronary disease
962,3,TESTING
962,4,tests
963,1,angina
963,2,coronary disease
963,3,drug treatment
963,4,heart
963,5,Medication
964,1,coronary disease
964,2,coronary heart disease
964,3,drug treatment
964,4,heart
964,5,Medication
964,6,treatment
965,1,coronary disease
965,2,coronary heart disease
965,3,drug treatment
965,4,heart
965,5,heart attack
965,6,Medication
965,7,treatment
966,1,coronary disease
966,2,coronary heart disease
966,3,flu
966,4,heart
966,5,immunisation
966,6,influenza
966,7,vaccination
967,1,cerebrovascular
967,2,haemorrhagic
967,3,ischaemic
967,4,prevalence
967,5,stroke
968,1,cerebrovascular
968,2,haemorrhagic
968,3,ischaemic
968,4,referrals
968,5,stroke
969,1,cerebrovascular
969,2,haemorrhagic
969,3,ischaemic
969,4,stroke
969,5,TESTING
969,6,tests
970,1,cerebrovascular
970,2,cholesterol
970,3,haemorrhagic
970,4,ischaemic
970,5,TESTING
970,6,tests
971,1,antiplatelet
971,2,cerebrovascular
971,3,drug treatment
971,4,haemorrhagic
971,5,ischaemic
971,6,Medication
971,7,stroke
972,1,circulatory diseases
972,2,flu
972,3,immunisation
972,4,influenza
973,1,hypertension
973,2,prevalence
974,1,high blood pressure
974,2,hypertension
974,3,incidence
975,1,diabetes
975,2,diabetes mellitus
975,3,prevalence
976,1,blood
976,2,controlled blood glucose levels
976,3,diabetes
976,4,diabetes mellitus
976,5,TESTING
976,6,tests
977,1,blood
977,2,blood glucose levels
977,3,diabetes
977,4,diabetes mellitus
977,5,TESTING
977,6,tests
978,1,diabetes
978,2,diabetes mellitus
978,3,screening
979,1,diabetes
979,2,diabetes mellitus
979,3,peripheral pulse checking
979,4,TESTING
979,5,tests
980,1,diabetes
980,2,diabetes mellitus
980,3,neuropathy
980,4,TESTING
980,5,tests
981,1,blood pressure
981,2,diabetes
981,3,diabetes mellitus
981,4,TESTING
981,5,tests
982,1,diabetes
982,2,diabetes mellitus
982,3,TESTING
982,4,tests
983,1,diabetes
983,2,diabetes mellitus
983,3,TEST
983,4,TESTING
984,1,diabetes
984,2,diabetes mellitus
984,3,intervention
984,4,treatment
985,1,diabetes
985,2,diabetes mellitus
985,3,TESTING
985,4,tests
986,1,diabetes
986,2,diabetes mellitus
986,3,flu
986,4,immunisation
986,5,vaccination
987,1,chronic obstructive pulmonary disease
987,2,COPD
987,3,prevalence
988,1,chronic obstructive pulmonary disease
988,2,COPD
988,3,prevalence
989,1,chronic obstructive pulmonary disease
989,2,COPD
989,3,forced vital capacity
989,4,TEST
989,5,TESTING
989,6,tiffeneau index
990,1,chronic obstructive pulmonary disease
990,2,COPD
990,3,prevalence
991,1,chronic obstructive pulmonary disease
991,2,COPD
991,3,flu
991,4,immunisation
991,5,influenza
991,6,vaccination
992,1,epilepsy
992,2,epileptic
992,3,prevalence
993,1,convulsion
993,2,epilepsy
993,3,epileptic
993,4,fits
993,5,seizure
993,6,seizure frequency
994,1,drug
994,2,drug treatment
994,3,epilepsy
994,4,fits
994,5,Medication
994,6,seizure
994,7,treatment
995,1,hypothyroidism
995,2,prevalence
996,1,diagnosis
996,2,hypothyroidism
996,3,TESTING
996,4,thyroid
997,1,mental health
997,2,prevalence
997,3,psychoses
998,1,mental health
998,2,patient
998,3,patients
998,4,psychoses
998,5,treatment checks
999,1,drug treatment
999,2,lithium therapy
999,3,mental health
999,4,renal function
999,5,thyroid
999,6,treatment
1000,1,asthma
1000,2,drug treatment
1000,3,Prescriptions
1000,4,prevalence
1000,5,treatment
1001,1,asthma
1001,2,patient
1001,3,patients
1002,1,cancer screening
1002,2,cervical cancer
1002,3,cervical cancer screening
1002,4,cytology
1002,5,incidence
1002,6,screening
1003,1,heart
1003,2,heart failure
1003,3,prevalence
1004,1,heart
1004,2,heart failure
1004,3,prevalence
1005,1,drug treatment
1005,2,heart
1005,3,heart failure
1005,4,Medication
1005,5,treatment
1005,6,ventricular
1005,7,ventricular dysfunction
1006,1,abnormal heart rhythm
1006,2,atrial fibrillation
1006,3,cardiac arrhythmia
1006,4,heart
1006,5,prevalence
1007,1,abnormal heart rhythm
1007,2,atrial fibrillation
1007,3,cardiac arrhythmia
1007,4,electrocardiogram
1007,5,heart
1007,6,prevalence
1008,1,abnormal heart rhythm
1008,2,atrial fibrillation
1008,3,cardiac arrhythmia
1008,4,drug treatment
1008,5,heart
1008,6,treatment
1009,1,chronic kidney disease
1009,2,chronic renal disease
1009,3,CKD
1009,4,disease
1009,5,kidney
1009,6,kidney disease
1009,7,prevalence
1010,1,blood pressure
1010,2,chronic kidney disease
1010,3,chronic renal disease
1010,4,CKD
1010,5,kidney
1011,1,chronic kidney disease
1011,2,drug treatment
1011,3,hypertension
1011,4,kidney
1011,5,Medication
1011,6,proteinuria
1012,1,dementia
1012,2,mental health
1012,3,prevalence
1013,1,care
1013,2,care review
1013,3,dementia
1013,4,mental health
1014,1,care plan
1014,2,mental health
1015,1,appointment
1015,2,attendance
1015,3,mental health
1015,4,psychoses
1016,1,chd
1016,2,chronic heart disease
1016,3,coronary disease
1016,4,depression
1016,5,diabetes
1016,6,mental health
1016,7,prevalence
1017,1,depression
1017,2,diagnosis
1017,3,mental health
1017,4,treatment
1018,1,GP patient
1018,2,GP patients
1018,3,obesity
1018,4,overweight
1018,5,prevalence
1019,1,incidence
1019,2,smoking
1020,1,cessation
1020,2,stop smoking services
1021,1,asthma
1021,2,drug treatment
1021,3,prescribed medication
1021,4,Prescriptions
1021,5,prevalence
1021,6,treatment
1022,1,learning disabilities
1022,2,mental health
1022,3,prevalence
1023,1,drug
1023,2,drug treatment
1023,3,epilepsy
1023,4,Medication
1023,5,treatment
1024,1,all cancers
1024,2,bladder
1024,3,breast cancer
1024,4,cancer
1024,5,cervical cancer
1024,6,gastrointestinal cancer
1024,7,Hodgkin's disease
1024,8,leukaemia
1024,9,lung cancer
1024,10,lymphoma
1024,11,melanoma
1024,12,mortality
1024,13,oesophageal cancer
1024,14,prevalence
1024,15,prostate cancer
1024,16,skin cancer
1025,1,drug treatment
1025,2,heart
1025,3,heart failure
1025,4,Medication
1025,5,treatment
1025,6,ventricular
1025,7,ventricular dysfunction
1026,1,chronic kidney disease
1026,2,CKD
1026,3,kidney
1026,4,renal disease
1026,5,TEST
1026,6,TESTING
1027,1,depression
1027,2,diagnosis
1027,3,mental health
1028,1,depression
1028,2,mental health
1028,3,prevalence
1029,1,blood
1029,2,blood glucose levels
1029,3,diabetes
1029,4,diabetes mellitus
1029,5,TESTING
1029,6,tests
1030,1,cardiovascular
1030,2,cardiovascular risk assessment
1030,3,diagnosis
1030,4,hypertension
1030,5,TEST
1030,6,TESTING
1031,1,high blood pressure
1031,2,hypertension
1031,3,lifestyle
1031,4,public health
1032,1,Section 13
1032,2,intervention
1032,3,LBOHI
1032,4,Basket of indicators
1032,5,Tackling the major killers
1032,6,treatment
1032,7,LBOI
1032,8,Local basket of inequalities indicators
1032,9,Local basket of indicators
1033,1,Basket of indicators
1033,2,LBOHI
1033,3,LBOI
1033,4,local basket of indicators
1033,5,Local basket of inequalities indicators
1033,6,mortality
1033,7,Section 13
1033,8,Tackling the major killers
1034,1,Basket of indicators
1034,2,breast cancer screening
1034,3,cancer screening
1034,4,LBOHI
1034,5,LBOI
1034,6,local basket of indicators
1034,7,Local basket of inequalities indicators
1034,8,screening
1034,9,Section 13
1034,10,Tackling the major killers
1035,1,Basket of indicators
1035,2,LBOHI
1035,3,LBOI
1035,4,local basket of indicators
1035,5,Local basket of inequalities indicators
1035,6,mortality
1035,7,Section 13
1035,8,Tackling the major killers
1036,1,Section 13
1036,2,diabetes
1036,3,LBOHI
1036,4,Basket of indicators
1036,5,Tackling the major killers
1036,6,LBOI
1036,7,Local basket of inequalities indicators
1036,8,Local basket of indicators
1037,1,diabetes
1037,2,hospital episodes
1037,3,Section 8
1037,4,hospital episode
1037,5,HES
1037,6,hospital episode statistics
1037,7,LBOHI
1037,8,Basket of indicators
1037,9,asthma
1037,10,LBOI
1037,11,Local basket of inequalities indicators
1037,12,Local basket of indicators
1037,13,respiratory diseases and disorders
1037,14,admissions
1037,15,Access to local health and other services
1040,1,Basket of indicators
1040,2,death
1040,3,LBOI
1040,4,Local basket of indicators deahts
1040,5,Local basket of inequalities indicators
1040,6,mortality
1040,7,Section 13
1040,8,Tackling the major killers
1041,1,Section 13
1041,2,hospital episodes
1041,3,hospital episode
1041,4,HES
1041,5,circulatory system diseases
1041,6,hospital episode statistics
1041,7,LBOHI
1041,8,Basket of indicators
1041,9,Older people
1041,10,Tackling the major killers
1041,11,LBOI
1041,12,Local basket of inequalities indicators
1041,13,Local basket of indicators
1041,14,admissions
1042,1,coronary heart disease. HES
1042,2,Section 13
1042,3,hospital episodes
1042,4,hospital episode
1042,5,HES
1042,6,circulatory system diseases
1042,7,hospital episode statistics
1042,8,LBOHI
1042,9,Basket of indicators
1042,10,Tackling the major killers
1042,11,LBOI
1042,12,Local basket of inequalities indicators
1042,13,Local basket of indicators
1042,14,admissions
1043,1,hospital episodes
1043,2,hospital episode
1043,3,HES
1043,4,circulatory disease
1043,5,hospital episode statistics
1043,6,LBOHI
1043,7,Basket of indicators
1043,8,Section 12
1043,9,Older people
1043,10,LBOI
1043,11,Local basket of inequalities indicators
1043,12,Local basket of indicators
1043,13,circulatory diseases
1043,14,admissions
1044,1,teeth decay
1044,2,Section 11
1044,3,LBOHI
1044,4,infant health
1044,5,Basket of indicators
1044,6,child health
1044,7,LBOI
1044,8,tooth decay
1044,9,Local basket of inequalities indicators
1044,10,Local basket of indicators
1045,1,Section 13
1045,2,LBOHI
1045,3,TB
1045,4,Basket of indicators
1045,5,Tackling the major killers
1045,6,LBOI
1045,7,Local basket of inequalities indicators
1045,8,Local basket of indicators
1046,1,mental health
1046,2,Section 10
1046,3,LBOHI
1046,4,Basket of indicators
1046,5,LBOI
1046,6,Local basket of inequalities indicators
1046,7,Local basket of indicators
1047,1,mental health
1047,2,hospital episodes
1047,3,Section 10
1047,4,HES
1047,5,hospital episode statistics
1047,6,LBOHI
1047,7,Basket of indicators
1047,8,LBOI
1047,9,psychoses
1047,10,Local basket of inequalities indicators
1047,11,Local basket of indicators
1047,12,mental and behavioural disorders
1047,13,admissions
1048,1,Basket of indicators
1048,2,death
1048,3,deaths
1048,4,LBOHI
1048,5,LBOI
1048,6,local basket of indicators
1048,7,Local basket of inequalities indicators
1048,8,mortality
1048,9,Section 10
1049,1,accidents
1049,2,Accidents and injury
1049,3,Basket of indicators
1049,4,death
1049,5,deaths
1049,6,LBOHI
1049,7,LBOI
1049,8,local basket of indicators
1049,9,Local basket of inequalities indicators
1049,10,mortality
1049,11,RTA
1049,12,RTAs
1049,13,Section 9
1049,14,traffic accident
1050,1,accidents
1050,2,Accidents and injury
1050,3,Basket of indicators
1050,4,death
1050,5,LBOHI
1050,6,LBOI
1050,7,local basket of indicators
1050,8,Local basket of inequalities indicators
1050,9,mortality
1050,10,RTA
1050,11,RTAs
1050,12,Section 9
1050,13,traffic accident
1051,1,accidents
1051,2,Accidents and injury
1051,3,Basket of indicators
1051,4,death
1051,5,LBOHI
1051,6,LBOI
1051,7,local basket of indicators
1051,8,Local basket of inequalities indicators
1051,9,mortality
1051,10,RTAs
1051,11,Section 9
1051,12,traffic accident
1052,1,accidents
1052,2,Accidents and injury
1052,3,Basket of indicators
1052,4,death
1052,5,deaths
1052,6,LBOHI
1052,7,LBOI
1052,8,local basket of indicators
1052,9,Local basket of inequality indicators
1052,10,mortality
1052,11,Section 9
1053,1,accidents
1053,2,Accidents and injury
1053,3,Basket of indicators
1053,4,children
1053,5,death
1053,6,deaths
1053,7,LBOHI
1053,8,LBOI
1053,9,local basket of indicators
1053,10,Local basket of inequalities indicators
1053,11,mortality
1053,12,RTAs
1053,13,Section 9
1053,14,traffic accident
1056,1,waiting times
1056,2,Section 8
1056,3,LBOHI
1056,4,Basket of indicators
1056,5,LBOI
1056,6,Local basket of inequalities indicators
1056,7,Local basket of indicators
1056,8,waiting lists
1056,9,Access to local health and other services
1057,1,waiting times
1057,2,LBOHI
1057,3,Basket of indicators
1057,4,Section 12
1057,5,Older people
1057,6,LBOI
1057,7,Local basket of inequalities indicators
1057,8,Local basket of indicators
1057,9,waiting lists
1058,1,waiting times
1058,2,Section 13
1058,3,circulatory system diseases
1058,4,LBOHI
1058,5,Basket of indicators
1058,6,Tackling the major killers
1058,7,LBOI
1058,8,Local basket of inequalities indicators
1058,9,Local basket of indicators
1058,10,waiting lists
1059,1,Basket of indicators
1059,2,children
1059,3,HES
1059,4,hospital episode statistics
1059,5,LBOHI
1059,6,LBOI
1059,7,local basket of indicators
1059,8,Local basket of inequalities indicators
1059,9,Section 13
1059,10,Tackling the major killers
1060,1,hospital episodes
1060,2,HES
1060,3,Section 9
1060,4,hospital episode statistics
1060,5,LBOHI
1060,6,accidents
1060,7,Basket of indicators
1060,8,LBOI
1060,9,Local basket of inequalities indicators
1060,10,Accidents and injury
1060,11,Local basket of indicators
1060,12,admissions
1061,1,Section 13
1061,2,hospital episodes
1061,3,hospital episode
1061,4,HES
1061,5,hospital episode statistics
1061,6,LBOHI
1061,7,Basket of indicators
1061,8,Tackling the major killers
1061,9,LBOI
1061,10,Local basket of inequalities indicators
1061,11,Local basket of indicators
1066,1,hospital episodes
1066,2,Section 8
1066,3,hospital episode
1066,4,HES
1066,5,hospital episode statistics
1066,6,LBOHI
1066,7,Basket of indicators
1066,8,LBOI
1066,9,Local basket of inequalities indicators
1066,10,Local basket of indicators
1066,11,Access to local health and other services
1067,1,hospital episodes
1067,2,hospital episode
1067,3,HES
1067,4,hospital episode statistics
1067,5,LBOHI
1067,6,Basket of indicators
1067,7,Section 12
1067,8,Older people
1067,9,LBOI
1067,10,Local basket of inequalities indicators
1067,11,Local basket of indicators
1067,12,admissions
1070,1,Basket of indicators
1070,2,LBOHI
1070,3,LBOI
1070,4,lifestyle
1070,5,Lifestyle including diet
1070,6,local basket of indicators
1070,7,Local basket of inequalities indicators
1070,8,Section 7
1070,9,smoking
1070,10,smoking and physical activity
1071,1,Section 13
1071,2,death
1071,3,LBOHI
1071,4,Basket of indicators
1071,5,Tackling the major killers
1071,6,lifestyle
1071,7,LBOI
1071,8,Local basket of inequalities indicators
1071,9,mortality
1071,10,Local basket of indicators
1071,11,smoking
1071,12,deaths
1072,1,Section 13
1072,2,hospital episodes
1072,3,hospital episode
1072,4,HES
1072,5,hospital episode statistics
1072,6,LBOHI
1072,7,Basket of indicators
1072,8,Tackling the major killers
1072,9,LBOI
1072,10,Local basket of inequalities indicators
1072,11,Local basket of indicators
1072,12,admissions
1073,1,Section 7
1073,2,smoking and physical activity
1073,3,Lifestyle including diet
1073,4,exercise
1073,5,LBOHI
1073,6,Basket of indicators
1073,7,lifestyle
1073,8,LBOI
1073,9,Local basket of inequalities indicators
1073,10,Local basket of indicators
1074,1,maternal
1074,2,Children
1074,3,Section 11
1074,4,diet
1074,5,infant and child health
1074,6,LBOHI
1074,7,infant health
1074,8,young people
1074,9,Basket of indicators
1074,10,child health
1074,11,LBOI
1074,12,prevalence
1074,13,Local basket of inequalities indicators
1074,14,Local basket of indicators
1074,15,obesity
1075,1,Basket of indicators
1075,2,death
1075,3,deaths
1075,4,LBOHI
1075,5,LBOI
1075,6,local basket of indicators
1075,7,Local basket of inequalities indicators
1075,8,mortality
1075,9,older people
1075,10,Section 13
1075,11,Tackling the major killers
1076,1,Basket of indicators
1076,2,deaths
1076,3,LBOHI
1076,4,LBOI
1076,5,local basket of indicators
1076,6,Local basket of inequalities indicators
1076,7,mortality
1076,8,Section 13
1076,9,Tackling the major killers
1077,1,vaccination
1077,2,local basket of health indicators
1077,3,flu
1077,4,LBOHI
1077,5,immunisation
1077,6,Basket of indicators
1077,7,Section 12
1077,8,Older people
1077,9,LBOI
1077,10,Local basket of indicators
1078,1,Basket of indicators
1078,2,death
1078,3,LBOI
1078,4,Local basket of indicators deaths
1078,5,Local basket of inequalities indicators
1078,6,Maternal infant and child health
1078,7,mortality
1078,8,Section 11
1079,1,Basket of indicators
1079,2,infant and child health
1079,3,LBOHI
1079,4,LBOI
1079,5,local basket of indicators
1079,6,Local basket of inequalities indicators
1079,7,low birth weight
1079,8,maternal
1079,9,Section 11
1080,1,Basket of indicators
1080,2,fertility
1080,3,infant and child health
1080,4,LBOHI
1080,5,LBOI
1080,6,local basket of indicators
1080,7,Local basket of inequalities indicators
1080,8,maternal
1080,9,Section 11
1081,1,Basket of indicators
1081,2,employment
1081,3,LBOHI
1081,4,LBOI
1081,5,local basket of indicators
1081,6,Local basket of inequalities indicators
1081,7,poverty and deprivation
1081,8,Section 1
1081,9,unemployment
1082,1,Basket of indicators
1082,2,employment
1082,3,LBOHI
1082,4,LBOI
1082,5,local basket of indicators
1082,6,Local basket of inequalities indicators
1082,7,poverty and deprivation
1082,8,Section 1
1082,9,unemployment
1083,1,Basket of indicators
1083,2,employment
1083,3,LBOHI
1083,4,LBOI
1083,5,local basket of indicators
1083,6,Local basket of inequalities indicators
1083,7,poverty and deprivation
1083,8,Section 1
1083,9,unemployment
1084,1,Basket of indicators
1084,2,employment
1084,3,LBOHI
1084,4,LBOI
1084,5,local basket of indicators
1084,6,Local basket of inequalities indicators
